PricingID,ProductID,CurrentPrice,OriginalPrice,LastUpdated
320,88246774,5350000,5350000,2024-05-15 22:34:25.132964
321,186453147,3789500,3789500,2024-05-15 22:34:25.132964
322,32595641,3150000,3150000,2024-05-15 22:34:25.132964
323,51542368,3390000,3390000,2024-05-15 22:34:25.132964
324,217200713,5590000,5590000,2024-05-15 22:34:25.132964
325,217184473,4590000,4590000,2024-05-15 22:34:25.132964
326,116828330,6348000,6348000,2024-05-15 22:34:25.132964
327,273551877,5599000,5599000,2024-05-15 22:34:25.132964
328,184619587,4320000,4320000,2024-05-15 22:34:25.132964
329,270652060,3100000,3100000,2024-05-15 22:34:25.132964
330,273545536,3500000,3500000,2024-05-15 22:34:25.132964
331,273552282,5290000,5290000,2024-05-15 22:34:25.132964
332,217184789,3490000,3490000,2024-05-15 22:34:25.132964
333,263694289,2700000,2890000,2024-05-15 22:34:25.132964
334,274835205,2990000,2990000,2024-05-15 22:34:25.132964
335,273703605,2150000,3190000,2024-05-15 22:34:25.132964
336,262661032,2500000,2695000,2024-05-15 22:34:25.132964
337,195510725,2150000,2270000,2024-05-15 22:34:25.132964
338,273553136,3850000,3850000,2024-05-15 22:34:25.132964
339,273163386,3299000,3299000,2024-05-15 22:34:25.132964
340,116394456,4690000,4690000,2024-05-15 22:34:25.132964
341,273543438,2790000,2790000,2024-05-15 22:34:25.132964
342,217200739,5590000,5590000,2024-05-15 22:34:25.132964
343,116750196,3948000,3948000,2024-05-15 22:34:25.132964
344,201851825,6601200,6601200,2024-05-15 22:34:25.132964
345,274835165,2390000,2390000,2024-05-15 22:34:25.132964
346,247879010,3150000,3150000,2024-05-15 22:34:25.132964
347,274835797,3190000,3190000,2024-05-15 22:34:25.132964
348,274450322,2790000,3690000,2024-05-15 22:34:25.132964
349,273552037,5290000,5290000,2024-05-15 22:34:25.132964
350,274904622,5490000,5490000,2024-05-15 22:34:25.132964
351,273510759,3490000,3490000,2024-05-15 22:34:25.132964
352,199020460,5148000,5148000,2024-05-15 22:34:25.132964
353,195954091,4680000,4680000,2024-05-15 22:34:25.132964
354,182754304,6706800,6706800,2024-05-15 22:34:25.132964
355,217427321,6940000,6940000,2024-05-15 22:34:25.132964
356,263453887,3090000,3090000,2024-05-15 22:34:25.132964
357,273552475,4290000,4290000,2024-05-15 22:34:25.132964
358,273553460,2990000,2990000,2024-05-15 22:34:25.132964
359,192642989,3790000,3790000,2024-05-15 22:34:25.132964
360,204382591,13590000,13590000,2024-05-15 22:34:25.132964
361,247867482,4390000,4390000,2024-05-15 22:34:25.132964
362,114403492,7590000,7590000,2024-05-15 22:34:25.132964
363,273551825,5350000,5350000,2024-05-15 22:34:25.132964
364,192642490,6250000,6250000,2024-05-15 22:34:25.132964
365,273553309,5890000,5890000,2024-05-15 22:34:25.132964
366,273547839,4999000,4999000,2024-05-15 22:34:25.132964
367,273548109,5890000,5890000,2024-05-15 22:34:25.132964
368,51845073,4290000,4290000,2024-05-15 22:34:25.132964
369,51729979,2390000,3000000,2024-05-15 22:34:25.132964
370,56190273,2690000,2690000,2024-05-15 22:34:25.132964
371,186078128,2590000,2590000,2024-05-15 22:34:25.132964
372,125582349,2690000,2690000,2024-05-15 22:34:25.132964
373,186078120,6890000,6890000,2024-05-15 22:34:25.132964
374,59502552,2990000,2990000,2024-05-15 22:34:25.132964
375,111938272,2900000,2900000,2024-05-15 22:34:25.132964
376,188544553,4190000,4190000,2024-05-15 22:34:25.132964
377,72027939,10690000,10690000,2024-05-15 22:34:25.132964
378,14163544,17200000,17200000,2024-05-15 22:34:25.132964
379,186078116,5450000,5450000,2024-05-15 22:34:25.132964
380,59502158,4350000,4350000,2024-05-15 22:34:25.132964
381,147759418,4290000,4290000,2024-05-15 22:34:25.132964
382,44191069,6941000,6941000,2024-05-15 22:34:25.132964
383,274591288,7242000,7242000,2024-05-15 22:34:25.132964
384,63580937,7390000,7390000,2024-05-15 22:34:25.132964
385,147763775,5200000,5590000,2024-05-15 22:34:25.132964
386,16939620,9228000,9228000,2024-05-15 22:34:25.132964
387,229960785,6690000,6690000,2024-05-15 22:34:25.132964
388,147762406,6590000,6590000,2024-05-15 22:34:25.132964
389,229699886,6490000,6490000,2024-05-15 22:34:25.132964
390,205817244,6000000,6000000,2024-05-15 22:34:25.132964
391,147754730,3080000,3080000,2024-05-15 22:34:25.132964
392,136676515,2730000,2730000,2024-05-15 22:34:25.132964
393,140138769,2990000,2990000,2024-05-15 22:34:25.132964
394,44061288,8500000,8500000,2024-05-15 22:34:25.132964
395,253052345,6600000,6600000,2024-05-15 22:34:25.132964
396,270850365,3990000,3990000,2024-05-15 22:34:25.132964
397,36198753,239000,239000,2024-05-15 22:34:25.132964
398,36198346,239000,239000,2024-05-15 22:34:25.132964
399,171612873,2555000,2555000,2024-05-15 22:34:25.132964
400,16212992,1780000,2114000,2024-05-15 22:34:25.132964
401,16212990,2170000,2170000,2024-05-15 22:34:25.132964
402,16213002,590000,645000,2024-05-15 22:34:25.132964
403,14515775,1280000,1280000,2024-05-15 22:34:25.132964
404,263495610,2310000,2310000,2024-05-15 22:34:25.132964
405,171631336,1965000,1965000,2024-05-15 22:34:25.132964
406,171655026,1530000,1530000,2024-05-15 22:34:25.132964
407,171618385,3305000,3305000,2024-05-15 22:34:25.132964
408,16440075,7080000,7080000,2024-05-15 22:34:25.132964
409,16212976,532000,575000,2024-05-15 22:34:25.132964
410,171658347,1660000,1660000,2024-05-15 22:34:25.132964
411,171620436,3305000,3305000,2024-05-15 22:34:25.132964
412,171622288,3305000,3305000,2024-05-15 22:34:25.132964
413,171612089,1495000,1495000,2024-05-15 22:34:25.132964
414,56225021,1605000,1605000,2024-05-15 22:34:25.132964
415,16212980,3500000,3695000,2024-05-15 22:34:25.132964
416,54754719,1384000,1384000,2024-05-15 22:34:25.132964
417,171833380,2800000,3165000,2024-05-15 22:34:25.132964
418,171585953,1491000,1491000,2024-05-15 22:34:25.132964
419,36199799,239000,239000,2024-05-15 22:34:25.132964
420,55528153,3740000,3740000,2024-05-15 22:34:25.132964
