id,sku,name,url_key,url_path,brand_name,price,list_price,discount,discount_rate,rating_average,review_count,thumbnail_url,productset_id,seller_product_id,bundle_deal,quantity_sold,original_price,shippable,availability,primary_category_path,product_reco_score,seller_id
273947792,1.60E+12,"Điện thoại AI Samsung Galaxy S24 Ultra 12GB/256GB, Camera 200MP Zoom 100x, S Pen- Vàng- Hàng Chính Hãng",dien-thoai-ai-samsung-galaxy-s24-ultra-camera-200mp-zoom-100x-s-pen-vang-hang-chinh-hang-p273947792,dien-thoai-ai-samsung-galaxy-s24-ultra-camera-200mp-zoom-100x-s-pen-vang-hang-chinh-hang-p273947792.html?spid=273960211,Samsung,31990000,0,2500000,7,0,0,https://salt.tikicdn.com/cache/280x280/ts/product/c1/77/a8/81aeda13c278a2f63f5cd870fd5bbdf0.jpg,2647,273960211,FALSE,"{'text': 'Đã bán 351', 'value': 351}",34490000,TRUE,1,1/2/1789/1795,0,1
204237269,2.02E+12,Điện Thoại Bàn Panasonic KX-TSC11 - Hàng Chính Hãng,dien-thoai-ban-panasonic-kx-tsc11-hang-chinh-hang-p204237269,dien-thoai-ban-panasonic-kx-tsc11-hang-chinh-hang-p204237269.html?spid=171865419,Panasonic,588000,0,0,0,5,44,https://salt.tikicdn.com/cache/280x280/ts/product/69/87/36/29423f1956f9bf6d3299a8dbb34dd704.jpg,2651,171865419,FALSE,"{'text': 'Đã bán 248', 'value': 248}",588000,TRUE,1,1/2/1789/8061,0,113592
274164375,5.92E+12,Máy Tính Bảng Samsung Galaxy Tab A9 Plus WIFI 4GB-64GB - Hàng chính hãng,may-tinh-bang-samsung-galaxy-tab-a9-plus-wifi-4gb-64gb-hang-chinh-hang-p274164375,may-tinh-bang-samsung-galaxy-tab-a9-plus-wifi-4gb-64gb-hang-chinh-hang-p274164375.html?spid=274164377,Samsung,5990000,0,0,0,0,0,https://salt.tikicdn.com/cache/280x280/ts/product/db/12/af/93fb3be12fa821e3e4331728ffe2aefb.jpg,2645,274164377,FALSE,"{'text': 'Đã bán 1', 'value': 1}",5990000,TRUE,1,1/2/1789/1794,0,20704
217645692,5.70E+12,Combo Máy đọc sách All New Kindle Paperwhite 5 (11th Gen) - 16Gb và Bao da - Hàng nhập khẩu,combo-may-doc-sach-all-new-kindle-paperwhite-5-11th-gen-16gb-va-bao-da-hang-nhap-khau-p217645692,combo-may-doc-sach-all-new-kindle-paperwhite-5-11th-gen-16gb-va-bao-da-hang-nhap-khau-p217645692.html?spid=217649587,Kindle,3980000,0,0,0,5,1,https://salt.tikicdn.com/cache/280x280/ts/product/97/e9/66/ebdae709c75aa2986d84cda06805097b.jpg,2653,217649587,FALSE,"{'text': 'Đã bán 9', 'value': 9}",3980000,TRUE,1,1/2/1789/28856,0,38963
273947785,8.02E+12,"Điện thoại AI Samsung Galaxy S24+ 12GB/256GB, Camera 50MP, Màn hình 6.7""- Đen- Hàng Chính Hãng",dien-thoai-ai-samsung-galaxy-s24-camera-50mp-man-hinh-6-7-hang-chinh-hang-p273947785,dien-thoai-ai-samsung-galaxy-s24-camera-50mp-man-hinh-6-7-hang-chinh-hang-p273947785.html?spid=273947977,Samsung,25490000,0,2000000,7,0,0,https://salt.tikicdn.com/cache/280x280/ts/product/d3/85/1c/e1a363588d4f08044424e2db3a50187b.jpg,2647,273947977,FALSE,"{'text': 'Đã bán 8', 'value': 8}",27490000,TRUE,1,1/2/1789/1795,0,1
252586291,1.83E+12,Máy đọc sách All New Kindle Paperwhite 5 (11th Gen) - Hàng chính hãng,may-doc-sach-all-new-kindle-paperwhite-5-11th-gen-hang-nhap-khau-p252586291,may-doc-sach-all-new-kindle-paperwhite-5-11th-gen-hang-nhap-khau-p252586291.html?spid=252586494,Kindle,3710700,0,279300,7,5,100,https://salt.tikicdn.com/cache/280x280/ts/product/3a/6a/88/ab3100a11fb0eb22a074229e4aec1217.jpg,2653,252586494,FALSE,"{'text': 'Đã bán 464', 'value': 464}",3990000,TRUE,1,1/2/1789/28856,0,106499
201067649,3.81E+12,Combo máy đọc sách Kindle Paperwhite 5 (11th gen) tặng kèm bao da ( Cover ) - Hàng nhập khẩu,combo-may-doc-sach-kindle-paperwhite-5-8gb-black-11th-gen-tang-kem-bao-da-cover-hang-nhap-khau-p201067649,combo-may-doc-sach-kindle-paperwhite-5-8gb-black-11th-gen-tang-kem-bao-da-cover-hang-nhap-khau-p201067649.html?spid=252852431,Kindle,3760000,0,340000,8,5,106,https://salt.tikicdn.com/cache/280x280/ts/product/05/49/8f/52dec677c28d897b892c9748459eac94.jpg,2653,252852431,FALSE,"{'text': 'Đã bán 490', 'value': 490}",4100000,TRUE,1,1/2/1789/28856,0,106499
204237269,2.02E+12,Điện Thoại Bàn Panasonic KX-TSC11 - Hàng Chính Hãng,dien-thoai-ban-panasonic-kx-tsc11-hang-chinh-hang-p204237269,dien-thoai-ban-panasonic-kx-tsc11-hang-chinh-hang-p204237269.html?spid=171865419,Panasonic,588000,0,0,0,5,44,https://salt.tikicdn.com/cache/280x280/ts/product/69/87/36/29423f1956f9bf6d3299a8dbb34dd704.jpg,2651,171865419,FALSE,"{'text': 'Đã bán 248', 'value': 248}",588000,TRUE,1,1/2/1789/8061,0,113592
121059239,4.70E+12,Máy Tính Bảng Samsung Galaxy Tab A7 Lite T225 3GB/32GB - Hàng Chính Hãng,may-tinh-bang-samsung-galaxy-tab-a7-lite-t225-3gb-32gb-hang-chinh-hang-p121059239,may-tinh-bang-samsung-galaxy-tab-a7-lite-t225-3gb-32gb-hang-chinh-hang-p121059239.html?spid=121059241,Samsung,3389000,0,1601000,32,5,94,https://salt.tikicdn.com/cache/280x280/ts/product/0f/c1/7c/ffaf035d28356283d4890b0142b2a66a.jpg,2645,121059241,FALSE,"{'text': 'Đã bán 335', 'value': 335}",4990000,TRUE,1,1/2/1789/1794,0,29952
181977398,5.99E+12,Điện thoại bàn Panasonic KX-TS880 hàng chính hãng,dien-thoai-ban-panasonic-kx-ts880-hang-chinh-hang-p181977398,dien-thoai-ban-panasonic-kx-ts880-hang-chinh-hang-p181977398.html?spid=181977400,Panasonic,1050000,0,0,0,4.8,10,https://salt.tikicdn.com/cache/280x280/ts/product/f8/c7/f6/e0e8a6f7589e1e80f0c88840c8c7408c.jpg,2651,181977400,FALSE,"{'text': 'Đã bán 40', 'value': 40}",1050000,TRUE,1,1/2/1789/8061,0,113592
139632023,1.81E+12,Máy đọc sách Kobo Libra 2 - hàng nhập khẩu,may-doc-sach-kobo-libra-2-p139632023,may-doc-sach-kobo-libra-2-p139632023.html?spid=140327945,Kobo,5250000,0,0,0,5,4,https://salt.tikicdn.com/cache/280x280/ts/product/f5/e5/82/331a50d0d1e2809ef32a38eb201197ad.jpg,2653,140327945,FALSE,"{'text': 'Đã bán 15', 'value': 15}",5250000,TRUE,1,1/2/1789/28856,0,7203
121744434,8.14E+12,Điện Thoại Xiaomi Redmi 10 4GB/128GB - Hàng Chính Hãng,dien-thoai-xiaomi-redmi-10-4gb-128gb-hang-chinh-hang-p121744434,dien-thoai-xiaomi-redmi-10-4gb-128gb-hang-chinh-hang-p121744434.html?spid=121744436,Xiaomi,3139000,0,1151000,27,4.8,48,https://salt.tikicdn.com/cache/280x280/ts/product/27/74/8d/a3d9712c7bf7dd0eae10ce781b386475.jpg,2647,121744436,FALSE,"{'text': 'Đã bán 131', 'value': 131}",4290000,TRUE,1,1/2/1789/1795,0,29952
173387789,7.92E+12,Máy đọc sách All New Kindle Oasis 3 - Hàng nhập khẩu,may-doc-sach-all-new-kindle-oasis-3-hang-nhap-khau-p173387789,may-doc-sach-all-new-kindle-oasis-3-hang-nhap-khau-p173387789.html?spid=173387791,Kindle,5790000,0,0,0,4.5,13,https://salt.tikicdn.com/cache/280x280/ts/product/30/ca/07/0807773d470e426aa2c80b8611245421.jpg,2653,173387791,FALSE,"{'text': 'Đã bán 54', 'value': 54}",5790000,TRUE,1,1/2/1789/28856,0,258361
31261844,5.02E+12,Điện Thoại Bàn Cố Định Không Dây Lắp Sim,dien-thoai-ban-co-dinh-khong-day-lap-sim-p31261844,dien-thoai-ban-co-dinh-khong-day-lap-sim-p31261844.html?spid=31261845,Huawei,445000,0,0,0,3.9,35,https://salt.tikicdn.com/cache/280x280/ts/product/b7/4b/30/15740537205344ced549c2ebba42fddc.jpg,2651,31261845,FALSE,"{'text': 'Đã bán 190', 'value': 190}",445000,TRUE,1,1/2/1789/8061,0,54082
