Type_ID,Type_Name,Child_ID,Child_Name,Parent_ID,Parent_Name,Group_ID,Group_Name
10510,Thú bông,1938,"Búp bê, Thú bông",5250,Đồ chơi,2549,Đồ Chơi - Mẹ & Bé
10511,Phụ kiện búp bê,1938,"Búp bê, Thú bông",5250,Đồ chơi,2549,Đồ Chơi - Mẹ & Bé
10512,Ngôi nhà búp bê,1938,"Búp bê, Thú bông",5250,Đồ chơi,2549,Đồ Chơi - Mẹ & Bé
3170,Tranh ghép,2848,Đồ chơi gỗ,5250,Đồ chơi,2549,Đồ Chơi - Mẹ & Bé
3787,Xếp khối,2848,Đồ chơi gỗ,5250,Đồ chơi,2549,Đồ Chơi - Mẹ & Bé
3788,Lắp ráp,2848,Đồ chơi gỗ,5250,Đồ chơi,2549,Đồ Chơi - Mẹ & Bé
3789,Mô hình,2848,Đồ chơi gỗ,5250,Đồ chơi,2549,Đồ Chơi - Mẹ & Bé
3790,Nhạc cụ gỗ,2848,Đồ chơi gỗ,5250,Đồ chơi,2549,Đồ Chơi - Mẹ & Bé
3792,Bập bênh,2848,Đồ chơi gỗ,5250,Đồ chơi,2549,Đồ Chơi - Mẹ & Bé
4453,Bàn ghế đồ chơi,2848,Đồ chơi gỗ,5250,Đồ chơi,2549,Đồ Chơi - Mẹ & Bé
3793,Đồ chơi gỗ khác,2848,Đồ chơi gỗ,5250,Đồ chơi,2549,Đồ Chơi - Mẹ & Bé
10513,Mô hình giấy,4493,Đồ chơi mô hình,5250,Đồ chơi,2549,Đồ Chơi - Mẹ & Bé
10514,Mô hình 3D,4493,Đồ chơi mô hình,5250,Đồ chơi,2549,Đồ Chơi - Mẹ & Bé
10515,Xe mô hình,4493,Đồ chơi mô hình,5250,Đồ chơi,2549,Đồ Chơi - Mẹ & Bé
10516,Mô hình nhân vật ,4493,Đồ chơi mô hình,5250,Đồ chơi,2549,Đồ Chơi - Mẹ & Bé
10517,Hướng nghiệp nhập vai,4506,Đồ chơi giáo dục,5250,Đồ chơi,2549,Đồ Chơi - Mẹ & Bé
10518,Bảng vẽ,4506,Đồ chơi giáo dục,5250,Đồ chơi,2549,Đồ Chơi - Mẹ & Bé
10519,Que tính,4506,Đồ chơi giáo dục,5250,Đồ chơi,2549,Đồ Chơi - Mẹ & Bé
10520,Bảng số,4506,Đồ chơi giáo dục,5250,Đồ chơi,2549,Đồ Chơi - Mẹ & Bé
10521,Thẻ flash card,4506,Đồ chơi giáo dục,5250,Đồ chơi,2549,Đồ Chơi - Mẹ & Bé
10522,Sách vải,4506,Đồ chơi giáo dục,5250,Đồ chơi,2549,Đồ Chơi - Mẹ & Bé
3211,Xe đạp trẻ em,4594,Đồ chơi vận động,5250,Đồ chơi,2549,Đồ Chơi - Mẹ & Bé
8472,Xe chòi chân,4594,Đồ chơi vận động,5250,Đồ chơi,2549,Đồ Chơi - Mẹ & Bé
3212,Xe scooter,4594,Đồ chơi vận động,5250,Đồ chơi,2549,Đồ Chơi - Mẹ & Bé
8471,"Ván trượt, cầu trượt cho bé",4594,Đồ chơi vận động,5250,Đồ chơi,2549,Đồ Chơi - Mẹ & Bé
10526,Xe lắc,4594,Đồ chơi vận động,5250,Đồ chơi,2549,Đồ Chơi - Mẹ & Bé
10527,Thú nhún,4594,Đồ chơi vận động,5250,Đồ chơi,2549,Đồ Chơi - Mẹ & Bé
10528,Giày trượt patin,4594,Đồ chơi vận động,5250,Đồ chơi,2549,Đồ Chơi - Mẹ & Bé
10529,Đồ chơi vận động mô phỏng,4594,Đồ chơi vận động,5250,Đồ chơi,2549,Đồ Chơi - Mẹ & Bé
10530,Nhà banh và Phụ kiện,4594,Đồ chơi vận động,5250,Đồ chơi,2549,Đồ Chơi - Mẹ & Bé
10531,Diều,4594,Đồ chơi vận động,5250,Đồ chơi,2549,Đồ Chơi - Mẹ & Bé
10532,Chong chóng,4594,Đồ chơi vận động,5250,Đồ chơi,2549,Đồ Chơi - Mẹ & Bé
10533,Yoyo,4594,Đồ chơi vận động,5250,Đồ chơi,2549,Đồ Chơi - Mẹ & Bé
10534,Súng bắn nước,4594,Đồ chơi vận động,5250,Đồ chơi,2549,Đồ Chơi - Mẹ & Bé
10535,Spinner,4594,Đồ chơi vận động,5250,Đồ chơi,2549,Đồ Chơi - Mẹ & Bé
54724,Xe điện trẻ em,4594,Đồ chơi vận động,5250,Đồ chơi,2549,Đồ Chơi - Mẹ & Bé
10524,Bột nặn,4500,"Bột nặn, Cát nặn",5250,Đồ chơi,2549,Đồ Chơi - Mẹ & Bé
10525,Cát nặn,4500,"Bột nặn, Cát nặn",5250,Đồ chơi,2549,Đồ Chơi - Mẹ & Bé
10540,Lều ngoài trời,4504,Lều thảm,5250,Đồ chơi,2549,Đồ Chơi - Mẹ & Bé
10541,Lều trong nhà,4504,Lều thảm,5250,Đồ chơi,2549,Đồ Chơi - Mẹ & Bé
10543,Thảm nằm chơi,4504,Lều thảm,5250,Đồ chơi,2549,Đồ Chơi - Mẹ & Bé
10544,Kệ chữ A,4601,Đồ chơi sơ sinh,5250,Đồ chơi,2549,Đồ Chơi - Mẹ & Bé
10545,"Treo nôi, cũi",4601,Đồ chơi sơ sinh,5250,Đồ chơi,2549,Đồ Chơi - Mẹ & Bé
10546,Bóp chíp xúc xắc,4601,Đồ chơi sơ sinh,5250,Đồ chơi,2549,Đồ Chơi - Mẹ & Bé
10547,Lục lạc,4601,Đồ chơi sơ sinh,5250,Đồ chơi,2549,Đồ Chơi - Mẹ & Bé
10554,Máy hút sữa,6580,"Máy hút sữa, Túi trữ sữa",2640,"Chăm sóc mẹ mang thai, sau sinh",2549,Đồ Chơi - Mẹ & Bé
2652,Túi trữ sữa,6580,"Máy hút sữa, Túi trữ sữa",2640,"Chăm sóc mẹ mang thai, sau sinh",2549,Đồ Chơi - Mẹ & Bé
10555,Miếng lót thấm sữa,6580,"Máy hút sữa, Túi trữ sữa",2640,"Chăm sóc mẹ mang thai, sau sinh",2549,Đồ Chơi - Mẹ & Bé
8497,"Sữa tắm, Dầu gội cho mẹ",2656,"Dung dịch tắm gội, Chăm sóc da",2640,"Chăm sóc mẹ mang thai, sau sinh",2549,Đồ Chơi - Mẹ & Bé
10558,Mỹ phẩm chống rạn da,2656,"Dung dịch tắm gội, Chăm sóc da",2640,"Chăm sóc mẹ mang thai, sau sinh",2549,Đồ Chơi - Mẹ & Bé
8498,"Mỹ phẩm, Chăm sóc da cho mẹ",2656,"Dung dịch tắm gội, Chăm sóc da",2640,"Chăm sóc mẹ mang thai, sau sinh",2549,Đồ Chơi - Mẹ & Bé
10560,Tinh bột nghệ,10559,Phương pháp dân gian,2640,"Chăm sóc mẹ mang thai, sau sinh",2549,Đồ Chơi - Mẹ & Bé
10561,Lá xông,10559,Phương pháp dân gian,2640,"Chăm sóc mẹ mang thai, sau sinh",2549,Đồ Chơi - Mẹ & Bé
10564,Dung dịch tắm thảo dược,10559,Phương pháp dân gian,2640,"Chăm sóc mẹ mang thai, sau sinh",2549,Đồ Chơi - Mẹ & Bé
10565,Máy tạo độ ẩm ,6581,Phụ kiện cho mẹ,2640,"Chăm sóc mẹ mang thai, sau sinh",2549,Đồ Chơi - Mẹ & Bé
2644,Đồ lót,6581,Phụ kiện cho mẹ,2640,"Chăm sóc mẹ mang thai, sau sinh",2549,Đồ Chơi - Mẹ & Bé
10566,Băng vệ sinh cho mẹ sau sinh,6581,Phụ kiện cho mẹ,2640,"Chăm sóc mẹ mang thai, sau sinh",2549,Đồ Chơi - Mẹ & Bé
10567,Dụng cụ hỗ trợ mẹ sau sinh,6581,Phụ kiện cho mẹ,2640,"Chăm sóc mẹ mang thai, sau sinh",2549,Đồ Chơi - Mẹ & Bé
10568,Túi đựng đồ cho mẹ,6581,Phụ kiện cho mẹ,2640,"Chăm sóc mẹ mang thai, sau sinh",2549,Đồ Chơi - Mẹ & Bé
10569,Gối đa năng cho mẹ,6581,Phụ kiện cho mẹ,2640,"Chăm sóc mẹ mang thai, sau sinh",2549,Đồ Chơi - Mẹ & Bé
4406,Khăn ăn,4386,Vệ sinh nhà cửa,15078,Chăm sóc nhà cửa,2549,Đồ Chơi - Mẹ & Bé
4441,Diệt côn trùng,4386,Vệ sinh nhà cửa,15078,Chăm sóc nhà cửa,2549,Đồ Chơi - Mẹ & Bé
8295,"Khử mùi, sáp thơm",4386,Vệ sinh nhà cửa,15078,Chăm sóc nhà cửa,2549,Đồ Chơi - Mẹ & Bé
4409,Giấy vệ sinh,4386,Vệ sinh nhà cửa,15078,Chăm sóc nhà cửa,2549,Đồ Chơi - Mẹ & Bé
4395,Nước rửa chén,4399,Vệ sinh nhà bếp,15078,Chăm sóc nhà cửa,2549,Đồ Chơi - Mẹ & Bé
4398,Nước lau sàn,4399,Vệ sinh nhà bếp,15078,Chăm sóc nhà cửa,2549,Đồ Chơi - Mẹ & Bé
10237,Sản phẩm tẩy đa năng,4399,Vệ sinh nhà bếp,15078,Chăm sóc nhà cửa,2549,Đồ Chơi - Mẹ & Bé
4401,Dụng cụ vệ sinh nhà tắm,4400,Vệ sinh nhà tắm,15078,Chăm sóc nhà cửa,2549,Đồ Chơi - Mẹ & Bé
10238,Bộ sản phẩm vệ sinh nhà cửa,4400,Vệ sinh nhà tắm,15078,Chăm sóc nhà cửa,2549,Đồ Chơi - Mẹ & Bé
4407,Khăn giấy khô,4388,Khăn giấy,15078,Chăm sóc nhà cửa,2549,Đồ Chơi - Mẹ & Bé
4402,Bột giặt,4387,Giặt giũ & Chăm sóc quần áo,15078,Chăm sóc nhà cửa,2549,Đồ Chơi - Mẹ & Bé
8239,Nước giặt,4387,Giặt giũ & Chăm sóc quần áo,15078,Chăm sóc nhà cửa,2549,Đồ Chơi - Mẹ & Bé
4404,Nước ủi quần áo,4387,Giặt giũ & Chăm sóc quần áo,15078,Chăm sóc nhà cửa,2549,Đồ Chơi - Mẹ & Bé
4403,Nước xả vải,4387,Giặt giũ & Chăm sóc quần áo,15078,Chăm sóc nhà cửa,2549,Đồ Chơi - Mẹ & Bé
4405,Sản phẩm chăm sóc áo quần khác,4387,Giặt giũ & Chăm sóc quần áo,15078,Chăm sóc nhà cửa,2549,Đồ Chơi - Mẹ & Bé
10231,Bộ sản phẩm chăm sóc quần áo,4387,Giặt giũ & Chăm sóc quần áo,15078,Chăm sóc nhà cửa,2549,Đồ Chơi - Mẹ & Bé
8495,Đồ bầu mặc nhà,5191,Thời trang bầu,11603,Thời Trang Cho Mẹ Và Bé,2549,Đồ Chơi - Mẹ & Bé
8496,Đồ bầu công sở,5191,Thời trang bầu,11603,Thời Trang Cho Mẹ Và Bé,2549,Đồ Chơi - Mẹ & Bé
5252,Quần áo sơ sinh,5188,Thời trang sơ sinh,11603,Thời Trang Cho Mẹ Và Bé,2549,Đồ Chơi - Mẹ & Bé
5253,Bộ áo liền quần,5188,Thời trang sơ sinh,11603,Thời Trang Cho Mẹ Và Bé,2549,Đồ Chơi - Mẹ & Bé
5602,Phụ kiện thời trang sơ sinh,5188,Thời trang sơ sinh,11603,Thời Trang Cho Mẹ Và Bé,2549,Đồ Chơi - Mẹ & Bé
5254,"Nón, vớ, giày, bao tay sơ sinh",5188,Thời trang sơ sinh,11603,Thời Trang Cho Mẹ Và Bé,2549,Đồ Chơi - Mẹ & Bé
8475,Trang phục bé gái,5189,Thời trang bé gái,11603,Thời Trang Cho Mẹ Và Bé,2549,Đồ Chơi - Mẹ & Bé
8473,Giày bé gái,5189,Thời trang bé gái,11603,Thời Trang Cho Mẹ Và Bé,2549,Đồ Chơi - Mẹ & Bé
5260,Đồ bộ bé gái,5189,Thời trang bé gái,11603,Thời Trang Cho Mẹ Và Bé,2549,Đồ Chơi - Mẹ & Bé
6122,Áo mưa bé gái,5189,Thời trang bé gái,11603,Thời Trang Cho Mẹ Và Bé,2549,Đồ Chơi - Mẹ & Bé
6488,Combo thời trang mẹ bé,5189,Thời trang bé gái,11603,Thời Trang Cho Mẹ Và Bé,2549,Đồ Chơi - Mẹ & Bé
8482,Trang phục bé trai,5190,Thời trang bé trai,11603,Thời Trang Cho Mẹ Và Bé,2549,Đồ Chơi - Mẹ & Bé
8483,Giày bé trai,5190,Thời trang bé trai,11603,Thời Trang Cho Mẹ Và Bé,2549,Đồ Chơi - Mẹ & Bé
6124,Áo mưa bé trai,5190,Thời trang bé trai,11603,Thời Trang Cho Mẹ Và Bé,2549,Đồ Chơi - Mẹ & Bé
5278,Đồng hồ cho bé,5192,Phụ kiện cho bé,11603,Thời Trang Cho Mẹ Và Bé,2549,Đồ Chơi - Mẹ & Bé
5277,Mắt kính trẻ em,5192,Phụ kiện cho bé,11603,Thời Trang Cho Mẹ Và Bé,2549,Đồ Chơi - Mẹ & Bé
4606,"Ba lô, Túi xách & Cặp cho bé",5192,Phụ kiện cho bé,11603,Thời Trang Cho Mẹ Và Bé,2549,Đồ Chơi - Mẹ & Bé
4610,Vali cho bé,5192,Phụ kiện cho bé,11603,Thời Trang Cho Mẹ Và Bé,2549,Đồ Chơi - Mẹ & Bé
8492,Trang sức cho bé,5192,Phụ kiện cho bé,11603,Thời Trang Cho Mẹ Và Bé,2549,Đồ Chơi - Mẹ & Bé
5280,Phụ kiện tóc cho bé,5192,Phụ kiện cho bé,11603,Thời Trang Cho Mẹ Và Bé,2549,Đồ Chơi - Mẹ & Bé
5279,Nón cho bé,5192,Phụ kiện cho bé,11603,Thời Trang Cho Mẹ Và Bé,2549,Đồ Chơi - Mẹ & Bé
8491,"Nơ, Cà vạt, Thắt lưng, Vớ, Bao tay ",5192,Phụ kiện cho bé,11603,Thời Trang Cho Mẹ Và Bé,2549,Đồ Chơi - Mẹ & Bé
8493,"Dù, áo mưa cho bé",5192,Phụ kiện cho bé,11603,Thời Trang Cho Mẹ Và Bé,2549,Đồ Chơi - Mẹ & Bé
5616,Phụ kiện bơi cho bé,5192,Phụ kiện cho bé,11603,Thời Trang Cho Mẹ Và Bé,2549,Đồ Chơi - Mẹ & Bé
5281,Phụ kiện cho bé khác,5192,Phụ kiện cho bé,11603,Thời Trang Cho Mẹ Và Bé,2549,Đồ Chơi - Mẹ & Bé
5276,"Giày, dép cho bé",5192,Phụ kiện cho bé,11603,Thời Trang Cho Mẹ Và Bé,2549,Đồ Chơi - Mẹ & Bé
5285,Nước Hoa Cho Bé,5192,Phụ kiện cho bé,11603,Thời Trang Cho Mẹ Và Bé,2549,Đồ Chơi - Mẹ & Bé
5649,"Cà Vạt, Nơ Đeo Cổ Cho Bé",5192,Phụ kiện cho bé,11603,Thời Trang Cho Mẹ Và Bé,2549,Đồ Chơi - Mẹ & Bé
4428,Tai Nghe Có Dây Nhét Tai,1804,Tai Nghe Có Dây,8215,Thiết Bị Âm Thanh và Phụ Kiện,1815,Thiết Bị Số - Phụ Kiện Số
28638,Tai Nghe Có Dây Chụp Tai (On-Ear),1804,Tai Nghe Có Dây,8215,Thiết Bị Âm Thanh và Phụ Kiện,1815,Thiết Bị Số - Phụ Kiện Số
2977,Tai Nghe Có Dây Chụp Tai (Over-Ear),1804,Tai Nghe Có Dây,8215,Thiết Bị Âm Thanh và Phụ Kiện,1815,Thiết Bị Số - Phụ Kiện Số
8400,Tai Nghe True Wireless,1811,Tai Nghe Bluetooth,8215,Thiết Bị Âm Thanh và Phụ Kiện,1815,Thiết Bị Số - Phụ Kiện Số
12878,Tai Nghe Bluetooth Đàm Thoại,1811,Tai Nghe Bluetooth,8215,Thiết Bị Âm Thanh và Phụ Kiện,1815,Thiết Bị Số - Phụ Kiện Số
5531,Tai Nghe Bluetooth Nhét Tai,1811,Tai Nghe Bluetooth,8215,Thiết Bị Âm Thanh và Phụ Kiện,1815,Thiết Bị Số - Phụ Kiện Số
28640,Tai Nghe Bluetooth Chụp Tai On-Ear,1811,Tai Nghe Bluetooth,8215,Thiết Bị Âm Thanh và Phụ Kiện,1815,Thiết Bị Số - Phụ Kiện Số
4429,Tai Nghe Bluetooth Chụp Tai Over-Ear,1811,Tai Nghe Bluetooth,8215,Thiết Bị Âm Thanh và Phụ Kiện,1815,Thiết Bị Số - Phụ Kiện Số
2324,Loa Bluetooth,1805,Loa Nghe Nhạc,8215,Thiết Bị Âm Thanh và Phụ Kiện,1815,Thiết Bị Số - Phụ Kiện Số
12882,Loa Bluetooth Vi Tính,1805,Loa Nghe Nhạc,8215,Thiết Bị Âm Thanh và Phụ Kiện,1815,Thiết Bị Số - Phụ Kiện Số
1813,Loa Vi Tính,1805,Loa Nghe Nhạc,8215,Thiết Bị Âm Thanh và Phụ Kiện,1815,Thiết Bị Số - Phụ Kiện Số
6653,Loa Hi-Fi - Audiophiles,1805,Loa Nghe Nhạc,8215,Thiết Bị Âm Thanh và Phụ Kiện,1815,Thiết Bị Số - Phụ Kiện Số
8066,Loa Kéo,1805,Loa Nghe Nhạc,8215,Thiết Bị Âm Thanh và Phụ Kiện,1815,Thiết Bị Số - Phụ Kiện Số
20190,Loa Trợ Giảng,1805,Loa Nghe Nhạc,8215,Thiết Bị Âm Thanh và Phụ Kiện,1815,Thiết Bị Số - Phụ Kiện Số
28644,Microphone Di Động,28642,Micro,8215,Thiết Bị Âm Thanh và Phụ Kiện,1815,Thiết Bị Số - Phụ Kiện Số
28646,Microphone Vi Tính,28642,Micro,8215,Thiết Bị Âm Thanh và Phụ Kiện,1815,Thiết Bị Số - Phụ Kiện Số
7081,Micro Karaoke Bluetooth,28642,Micro,8215,Thiết Bị Âm Thanh và Phụ Kiện,1815,Thiết Bị Số - Phụ Kiện Số
20172,Máy Ghi Âm,28656,Máy Thu và Máy Phát Âm Thanh,8215,Thiết Bị Âm Thanh và Phụ Kiện,1815,Thiết Bị Số - Phụ Kiện Số
1803,Máy Nghe Nhạc,28656,Máy Thu và Máy Phát Âm Thanh,8215,Thiết Bị Âm Thanh và Phụ Kiện,1815,Thiết Bị Số - Phụ Kiện Số
20174,Cáp Âm Thanh,30374,Thiết Bị Âm Thanh,8215,Thiết Bị Âm Thanh và Phụ Kiện,1815,Thiết Bị Số - Phụ Kiện Số
28658,Đệm và Nút Tai Nghe,30374,Thiết Bị Âm Thanh,8215,Thiết Bị Âm Thanh và Phụ Kiện,1815,Thiết Bị Số - Phụ Kiện Số
20182,Bộ Chuyển Đổi Không Dây,30374,Thiết Bị Âm Thanh,8215,Thiết Bị Âm Thanh và Phụ Kiện,1815,Thiết Bị Số - Phụ Kiện Số
5566,Phụ Kiện Âm Thanh,30374,Thiết Bị Âm Thanh,8215,Thiết Bị Âm Thanh và Phụ Kiện,1815,Thiết Bị Số - Phụ Kiện Số
8070,Giá treo loa,8068,Phụ kiện âm thanh,8215,Thiết Bị Âm Thanh và Phụ Kiện,1815,Thiết Bị Số - Phụ Kiện Số
26658,"Cáp loa, đầu chuyển",8068,Phụ kiện âm thanh,8215,Thiết Bị Âm Thanh và Phụ Kiện,1815,Thiết Bị Số - Phụ Kiện Số
8073,Phụ kiện âm thanh khác,8068,Phụ kiện âm thanh,8215,Thiết Bị Âm Thanh và Phụ Kiện,1815,Thiết Bị Số - Phụ Kiện Số
28874,Đầu ghi phát CD,7077,"Đầu CD, DVD, karaoke, Blu-ray",8215,Thiết Bị Âm Thanh và Phụ Kiện,1815,Thiết Bị Số - Phụ Kiện Số
28876,"Đầu ghi phát DVD, Blu-ray",7077,"Đầu CD, DVD, karaoke, Blu-ray",8215,Thiết Bị Âm Thanh và Phụ Kiện,1815,Thiết Bị Số - Phụ Kiện Số
28878,Đầu phát karaoke,7077,"Đầu CD, DVD, karaoke, Blu-ray",8215,Thiết Bị Âm Thanh và Phụ Kiện,1815,Thiết Bị Số - Phụ Kiện Số
28868,Dàn âm thanh giải trí tại gia,4966,Dàn âm thanh ,8215,Thiết Bị Âm Thanh và Phụ Kiện,1815,Thiết Bị Số - Phụ Kiện Số
28870,Dàn Karaoke,4966,Dàn âm thanh ,8215,Thiết Bị Âm Thanh và Phụ Kiện,1815,Thiết Bị Số - Phụ Kiện Số
8064,"Loa thùng, loa vệ tinh",7075,Loa,8215,Thiết Bị Âm Thanh và Phụ Kiện,1815,Thiết Bị Số - Phụ Kiện Số
8067,"Loa thanh, Soundbar",7075,Loa,8215,Thiết Bị Âm Thanh và Phụ Kiện,1815,Thiết Bị Số - Phụ Kiện Số
11516,Loa karaoke,7075,Loa,8215,Thiết Bị Âm Thanh và Phụ Kiện,1815,Thiết Bị Số - Phụ Kiện Số
11518,Loa Bookshelf,7075,Loa,8215,Thiết Bị Âm Thanh và Phụ Kiện,1815,Thiết Bị Số - Phụ Kiện Số
28860,"Loa Sub, siêu trầm",7075,Loa,8215,Thiết Bị Âm Thanh và Phụ Kiện,1815,Thiết Bị Số - Phụ Kiện Số
28862,"Loa sân khấu, ngoài trời",7075,Loa,8215,Thiết Bị Âm Thanh và Phụ Kiện,1815,Thiết Bị Số - Phụ Kiện Số
28866,Loa âm trần - âm tường,7075,Loa,8215,Thiết Bị Âm Thanh và Phụ Kiện,1815,Thiết Bị Số - Phụ Kiện Số
28392,PlayStation,8251,Máy Chơi Game - Console,2667,Thiết Bị Chơi Game và Phụ Kiện,1815,Thiết Bị Số - Phụ Kiện Số
28396,Nintendo,8251,Máy Chơi Game - Console,2667,Thiết Bị Chơi Game và Phụ Kiện,1815,Thiết Bị Số - Phụ Kiện Số
28398,Máy Chơi Game Khác,8251,Máy Chơi Game - Console,2667,Thiết Bị Chơi Game và Phụ Kiện,1815,Thiết Bị Số - Phụ Kiện Số
28426,Miếng dán màn hình phụ kiện,28420,Phụ Kiện Thiết Bị Đeo Thông Minh,8039,Thiết Bị Đeo Thông Minh và Phụ Kiện,1815,Thiết Bị Số - Phụ Kiện Số
28428,"Dây Đeo Thay Thế, Phụ Trợ - Phụ Kiện Khác",28420,Phụ Kiện Thiết Bị Đeo Thông Minh,8039,Thiết Bị Đeo Thông Minh và Phụ Kiện,1815,Thiết Bị Số - Phụ Kiện Số
28430,Adapter Sạc - Cáp Sạc Cho Thiết Bị Đeo,28420,Phụ Kiện Thiết Bị Đeo Thông Minh,8039,Thiết Bị Đeo Thông Minh và Phụ Kiện,1815,Thiết Bị Số - Phụ Kiện Số
8044,Máy Bộ Đàm,28436,Thiết Bị Số - Thiết Bị Thông Minh,28432,Thiết Bị Thông Minh và Linh Kiện Điện Tử,1815,Thiết Bị Số - Phụ Kiện Số
12864,Thiết Bị Nhà Thông Minh,28436,Thiết Bị Số - Thiết Bị Thông Minh,28432,Thiết Bị Thông Minh và Linh Kiện Điện Tử,1815,Thiết Bị Số - Phụ Kiện Số
28444,Thiết Bị Định Vị GPS,28436,Thiết Bị Số - Thiết Bị Thông Minh,28432,Thiết Bị Thông Minh và Linh Kiện Điện Tử,1815,Thiết Bị Số - Phụ Kiện Số
28446,Kim Từ Điển và Các Loại Máy Thông Dịch,28436,Thiết Bị Số - Thiết Bị Thông Minh,28432,Thiết Bị Thông Minh và Linh Kiện Điện Tử,1815,Thiết Bị Số - Phụ Kiện Số
10413,Đồ Chơi Công Nghệ - Thiết Bị Số và Phụ Kiện Số Khác,28436,Thiết Bị Số - Thiết Bị Thông Minh,28432,Thiết Bị Thông Minh và Linh Kiện Điện Tử,1815,Thiết Bị Số - Phụ Kiện Số
20248,Máy Tính Nhúng - Kit Phát Triển,20246,Mạch Điện Lập Trình và Linh Kiện Điện Tử,28432,Thiết Bị Thông Minh và Linh Kiện Điện Tử,1815,Thiết Bị Số - Phụ Kiện Số
20250,Các Module Tích Hợp,20246,Mạch Điện Lập Trình và Linh Kiện Điện Tử,28432,Thiết Bị Thông Minh và Linh Kiện Điện Tử,1815,Thiết Bị Số - Phụ Kiện Số
20252,Cảm Biến,20246,Mạch Điện Lập Trình và Linh Kiện Điện Tử,28432,Thiết Bị Thông Minh và Linh Kiện Điện Tử,1815,Thiết Bị Số - Phụ Kiện Số
20254,Linh Kiện và Các Phần Cứng Khác,20246,Mạch Điện Lập Trình và Linh Kiện Điện Tử,28432,Thiết Bị Thông Minh và Linh Kiện Điện Tử,1815,Thiết Bị Số - Phụ Kiện Số
20256,Thiết Bị Robot,20246,Mạch Điện Lập Trình và Linh Kiện Điện Tử,28432,Thiết Bị Thông Minh và Linh Kiện Điện Tử,1815,Thiết Bị Số - Phụ Kiện Số
20258,Phụ Kiện và Dụng Cụ Khác,20246,Mạch Điện Lập Trình và Linh Kiện Điện Tử,28432,Thiết Bị Thông Minh và Linh Kiện Điện Tử,1815,Thiết Bị Số - Phụ Kiện Số
28434,"Dây, Cáp Nối và Adapter Nguồn",20246,Mạch Điện Lập Trình và Linh Kiện Điện Tử,28432,Thiết Bị Thông Minh và Linh Kiện Điện Tử,1815,Thiết Bị Số - Phụ Kiện Số
1820,Thẻ Nhớ Điện Thoại,28448,Thẻ Nhớ và Bộ Nhớ Mở Rộng,8214,Phụ Kiện Điện Thoại và Máy Tính Bảng,1815,Thiết Bị Số - Phụ Kiện Số
2173,USB OTG,28448,Thẻ Nhớ và Bộ Nhớ Mở Rộng,8214,Phụ Kiện Điện Thoại và Máy Tính Bảng,1815,Thiết Bị Số - Phụ Kiện Số
28450,SIM số,10691,SIM Điện Thoại,8214,Phụ Kiện Điện Thoại và Máy Tính Bảng,1815,Thiết Bị Số - Phụ Kiện Số
28452,SIM Data - SIM 3G / 4G,10691,SIM Điện Thoại,8214,Phụ Kiện Điện Thoại và Máy Tính Bảng,1815,Thiết Bị Số - Phụ Kiện Số
28454,Pin Sạc Dự Phòng Di Động,1821,Pin Sạc Dự Phòng,8214,Phụ Kiện Điện Thoại và Máy Tính Bảng,1815,Thiết Bị Số - Phụ Kiện Số
28456,Pin Sạc Dự Phòng Ốp Lưng,1821,Pin Sạc Dự Phòng,8214,Phụ Kiện Điện Thoại và Máy Tính Bảng,1815,Thiết Bị Số - Phụ Kiện Số
5006,"Dây Cáp Sạc iPhone, iPad",1823,Dây Sạc - Dây Cáp,8214,Phụ Kiện Điện Thoại và Máy Tính Bảng,1815,Thiết Bị Số - Phụ Kiện Số
5007,Dây Cáp Sạc Micro USB,1823,Dây Sạc - Dây Cáp,8214,Phụ Kiện Điện Thoại và Máy Tính Bảng,1815,Thiết Bị Số - Phụ Kiện Số
12294,Dây Cáp Sạc USB Type-C,1823,Dây Sạc - Dây Cáp,8214,Phụ Kiện Điện Thoại và Máy Tính Bảng,1815,Thiết Bị Số - Phụ Kiện Số
28458,Dây Cáp Sạc Đa Năng,1823,Dây Sạc - Dây Cáp,8214,Phụ Kiện Điện Thoại và Máy Tính Bảng,1815,Thiết Bị Số - Phụ Kiện Số
3805,Các Loại Cáp Khác,1823,Dây Sạc - Dây Cáp,8214,Phụ Kiện Điện Thoại và Máy Tính Bảng,1815,Thiết Bị Số - Phụ Kiện Số
12908,Adapter Sạc - Củ Sạc Thường,3803,Adapter - Củ Sạc,8214,Phụ Kiện Điện Thoại và Máy Tính Bảng,1815,Thiết Bị Số - Phụ Kiện Số
12918,Adapter Sạc - Củ Sạc Xe Hơi,3803,Adapter - Củ Sạc,8214,Phụ Kiện Điện Thoại và Máy Tính Bảng,1815,Thiết Bị Số - Phụ Kiện Số
12928,Đế Sạc Không Dây,3803,Adapter - Củ Sạc,8214,Phụ Kiện Điện Thoại và Máy Tính Bảng,1815,Thiết Bị Số - Phụ Kiện Số
28460,Bộ Adapter Sạc Kèm Cáp Sạc,3803,Adapter - Củ Sạc,8214,Phụ Kiện Điện Thoại và Máy Tính Bảng,1815,Thiết Bị Số - Phụ Kiện Số
28462,Màn Hình Thay Thế,20234,Linh Kiện Thay Thế,8214,Phụ Kiện Điện Thoại và Máy Tính Bảng,1815,Thiết Bị Số - Phụ Kiện Số
28464,Pin Thay Thế,20234,Linh Kiện Thay Thế,8214,Phụ Kiện Điện Thoại và Máy Tính Bảng,1815,Thiết Bị Số - Phụ Kiện Số
