CategoryID,MasterCategoryID,Name
49600.0,4560,Túi xách to bản
49602.0,4560,Túi xách vừa và nhỏ
49604.0,4561,Ví ngắn
49606.0,4561,Ví dài
49612.0,8350,Clutch ánh kim
49614.0,8350,Clutch da
49616.0,8352,"Dây, quai đeo túi"
49618.0,8352,Phụ kiện cài túi
,5337,
,958,
,49650,
49652.0,959,Ví nam ngang
49654.0,959,Ví nam đứng
8295.0,4386,"Khử mùi, sáp thơm"
4398.0,4399,Nước lau sàn
10237.0,4399,Sản phẩm tẩy đa năng
10238.0,4400,Bộ sản phẩm vệ sinh nhà cửa
4407.0,4388,Khăn giấy khô
4409.0,4388,Giấy vệ sinh
4406.0,4388,Khăn ăn
68142.0,4388,Khăn giấy bếp
4402.0,4387,Bột giặt
8239.0,4387,Nước giặt
4404.0,4387,Nước ủi quần áo
4403.0,4387,Nước xả vải
4405.0,4387,Sản phẩm chăm sóc áo quần khác
10231.0,4387,Bộ sản phẩm chăm sóc quần áo
68132.0,4441,Diệt côn trùng dạng bột
68133.0,4441,Diệt côn trùng dạng nhang đốt
68137.0,4441,Diệt côn trùng dạng nước và tinh dầu
68138.0,4441,Diệt côn trùng dạng sáp và viên nén
68139.0,4441,Diệt côn trùng dạng xịt
