SubCategoryID,CategoryID,Name
67302.0,54698,Xe Hybrid có sạc (PHEV)
67303.0,54698,Xe thuần điện (BEV)
11908.0,11906,Mũ bảo hiểm xe máy
11912.0,11906,Mũ bảo hiểm trẻ em
11910.0,11906,Mũ bảo hiểm xe đạp
6064.0,6061,Decal trang trí xe máy
6068.0,6061,Khóa chống trộm xe máy
23114.0,6061,"Vỏ nhựa, dàn áo xe máy"
45468.0,6061,Ốc vít trang trí
45470.0,6061,Baga
45472.0,6061,Bạt trùm xe máy
45474.0,6061,Yên xe
6069.0,6061,Phụ kiện xe máy khác
45478.0,45476,Phuộc - Giảm xóc
45480.0,45476,Gương chiếu hậu
45484.0,45476,Đèn xe máy
45486.0,45476,Còi xe máy
45488.0,45476,Pô xe máy
45490.0,45476,Lọc gió và nhiên liệu
45492.0,45476,Ắc quy xe máy
50390.0,45476,"Vỏ, lốp xe máy"
45494.0,45476,Phụ tùng thay thế khác cho xe máy
52174.0,45476,Mâm xe máy
6063.0,45498,"Dầu nhớt xe máy, mô tô"
45510.0,45498,"Phụ gia xe máy, mô tô"
6067.0,45522,Quần áo bảo hộ xe máy
6066.0,45522,Găng tay xe máy
45524.0,45522,Giày đi xe máy
45526.0,45522,Đồ bảo hộ khác
52196.0,45522,Dung dịch vệ sinh xe
67296.0,45522,Thùng đựng đồ xe máy
45528.0,11904,Đèn xe đạp
45530.0,11904,Bơm xe đạp
45532.0,11904,Khoá xe đạp
45534.0,11904,Săm - Vỏ xe đạp
45536.0,11904,Bộ dụng cụ sửa chữa xe đạp
45538.0,11904,Phụ tùng - Phụ kiện xe đạp khác
52200.0,11904,Yên xe đạp
45546.0,6045,Phụ kiện nội thất ô tô
45558.0,6045,Phụ kiện ngoại thất ô tô
52242.0,45606,Dụng cụ vệ sinh xe
52244.0,45606,Máy rửa xe và phụ tùng thay thế
24348.0,6052,Đèn ô tô
24346.0,6052,Bình ắc quy ô tô
24356.0,6052,Mâm - Lốp xe
24344.0,6052,"Dụng cụ, thiết bị sửa ô tô"
24350.0,6052,Còi ô tô
24352.0,6052,Gạt mưa ô tô
45572.0,6052,Lọc gió và nhiên liệu
45574.0,6052,Bugi ô tô
45576.0,6052,Phụ tùng thay thế khác cho ô tô
6062.0,24362,Dầu nhớt ô tô
45588.0,24362,Phụ gia ô tô
24358.0,24362,"Nước hoa, sáp thơm ô tô"
45596.0,24362,"Vệ sinh, khử mùi nội thất"
45598.0,24362,Keo - Băng keo chuyên dụng
45600.0,24362,Sơn - Phủ gầm ô tô
45602.0,24362,"Vệ sinh lốp, thân vỏ"
45604.0,24362,"Nước rửa xe, rửa kính"
46206.0,24362,"Đánh bóng, xoá xước sơn"
,17224,
,17226,
,23116,
,23118,
,27582,
,27580,
,27584,
,5344,
,5346,
,5345,
,67211,
,67213,
,67214,
,67216,
,67217,
,67218,
,5407,
,5406,
,5408,
,49288,
,49290,
,5405,
,1701,
,939,
,938,
,49346,
,49348,
,1716,
,49350,
,67166,
,27594,
67221.0,27588,Bộ vest nữ
67222.0,27588,"Áo vest, blazer nữ rời"
,27598,
,49352,
,27596,
,49354,
,49356,
,49358,
,49360,
,67225,
,67226,
,49362,
67147.0,49364,Bộ trang phục ngành nghề cho nữ
67148.0,49364,Bộ trang phục truyền thống nữ
67149.0,49364,Đồ hóa trang nữ
67168.0,10385,Áo dài cách tân
67170.0,10385,Áo dài truyền thống
67205.0,49366,Bộ đồ gia đình
67206.0,49366,Quần gia đình
67207.0,49366,Áo khoác gia đình
67208.0,49366,Áo thun gia đình
49370.0,49368,Quần đôi
67202.0,49368,Bộ đồ đôi
67203.0,49368,Áo khoác đôi
67204.0,49368,Áo thun đôi
,49374,
,49376,
,49378,
,49380,
,49382,
,67150,
,67151,
,67152,
67157.0,67153,Quần ngắn nữ trung niên
67158.0,67153,Quần dài nữ trung niên
67159.0,67154,Áo kiểu nữ trung niên
67160.0,67154,Áo khoác nữ trung niên
67161.0,67154,Áo sơ mi nữ trung niên
67162.0,67154,Áo thun nữ trung niên
49412.0,1509,Áo nâng ngực
49418.0,1509,Áo không đệm - Bralette
49420.0,1509,Corset
49422.0,1510,Quần ôm
49424.0,1510,Quần lọt khe
49426.0,1510,Quần lót không đường may
8345.0,1510,Đồ lót tạo dáng
67191.0,1510,Quần lót định hình
67192.0,1510,Quần lót khác
67193.0,1510,Quần lót hispter
67195.0,1510,Quần lót boxer
67196.0,1510,Quần lót kiểu brief
,8347,
,8344,
,67197,
49428.0,8346,Đầm ngủ
49430.0,8346,Bộ quần áo ngủ
27574.0,8346,"Đồ ngủ cosplay, gợi cảm"
49434.0,49432,Đồ bộ ngắn
49436.0,49432,Đồ bộ lửng
49438.0,49432,Đồ bộ dài
,49442,
,27576,
,27578,
67179.0,67181,Áo sơ mi nữ tay ngắn hoạ tiết
67180.0,67181,Áo sơ mi nữ tay ngắn trơn
67183.0,67182,Áo sơ mi nữ tay dài hoạ tiết
67184.0,67182,Áo sơ mi nữ tay dài trơn
,67173,
,67174,
,67175,
,67176,
,67177,
,67171,
,67172,
,10388,
,67185,
,67186,
,67187,
,67188,
,67231,
,67232,
,67233,
,67234,
67039.0,8275,Các loại bánh khác
67040.0,8275,Bánh xốp
67041.0,8275,Bánh quy
67042.0,8275,Bánh gạo
67043.0,8275,Bánh bông lan
67044.0,8275,Bánh ngọt
67045.0,8275,Bánh snack
67046.0,8275,Bánh que
67047.0,8276,Các loại kẹo khác
67048.0,8276,Kẹo dẻo
67049.0,8276,Kẹo Marshmallow
67050.0,8276,Kẹo cao su
67051.0,8276,Kẹo đóng hộp
67052.0,8276,Kẹo cứng
67053.0,8276,Kẹo the
67054.0,8276,Kẹo thanh
67055.0,8277,Chocolate hộp
67056.0,8277,Chocolate viên
,8278,
,10222,
67059.0,53526,Khô các loại
67060.0,53526,Khô cá
67061.0,53526,Khô gà
67062.0,53526,Khô bò
67063.0,53526,Khô heo
,53528,
,67057,
,67058,
,53556,
,67065,
,67066,
,67067,
,67068,
,6548,
,67069,
,67103,
,67507,
4420.0,4393,Thực phẩm ăn liền
8292.0,4393,"Gạo, nếp"
8294.0,4393,Thực phẩm khô khác
10223.0,4393,"Bánh tráng, bánh phở"
68564.0,4393,Bún khô
68565.0,4393,"Hủ tiếu, miến, phở khô"
68566.0,4393,Lạp xưởng
68567.0,4393,"Mì, nui"
68568.0,4393,Thịt sấy
68569.0,4393,Xúc xích
,11304,
8279.0,4419,Cá hộp
8280.0,4419,Thịt hộp
8281.0,4419,"Rau củ, trái cây đóng hộp"
68555.0,4419,Súp và mì ý đóng hộp
11252.0,53558,Thực phẩm cho trẻ em
11251.0,53558,Thực phẩm bảo vệ sức khỏe
8240.0,53558,Thực phẩm bổ dưỡng
11346.0,53558,Thực phẩm cao cấp
5479.0,53558,Thực phẩm chay
11660.0,53558,Thực phẩm hữu cơ
68563.0,53558,Rau củ muối
68545.0,68544,Các loại đậu khác
68546.0,68544,Đậu đen
68547.0,68544,Đậu đỏ
68548.0,68544,Đậu gà
68549.0,68544,Đậu lăng
68550.0,68544,Đậu nành
68551.0,68544,Đậu ngự
68552.0,68544,Đậu phộng
68553.0,68544,Đậu trắng
68554.0,68544,Đậu xanh
68557.0,68556,"Hủ tiếu, miến, phở ăn liền"
68558.0,68556,Mì ăn liền
68559.0,68556,Mì ý ăn liền
68560.0,68556,Súp ăn liền
68561.0,68556,"Súp, Cháo ăn liền"
68562.0,68556,Thực phẩm chế biến sẵn khác
53608.0,4426,Các loại nước có gas khác
4425.0,15076,Đồ uống không gas khác
53552.0,8282,Bột ngọt
53554.0,8282,Các loại gia vị khác
68506.0,8282,Bơ
68507.0,8282,"Bột bò kho, hủ tiếu"
68508.0,8282,Bột cà ri
68509.0,8282,Bột canh
68510.0,8282,Bột nghệ
68511.0,8282,Bột ớt
68512.0,8282,Bột tỏi
68513.0,8282,Các loại sốt
68514.0,8282,Dầu hào
68515.0,8282,Đường
68516.0,8282,"Gia vị chiên, xào"
68517.0,8282,Gia vị gia cầm
68518.0,8282,Gia vị hải sản
68519.0,8282,Gia vị nướng thịt
68520.0,8282,Giấm
68521.0,8282,Hạt nêm
68522.0,8282,Miso
68523.0,8282,Muối
68529.0,8282,Rượu nấu ăn
68530.0,8282,Sốt cà chua
68531.0,8282,Tiêu
53546.0,8283,Nước mắm
53548.0,8283,Nước tương
53550.0,8283,Các loại nước chấm khác
68532.0,8283,"Mắm ruốc, mắm nêm"
68533.0,8283,Mayonnaise
68534.0,8283,Mù tạt
68535.0,8283,Nước chấm
68536.0,8283,Tương cà
68537.0,8283,Tương đen
68538.0,8283,Tương ớt
8284.0,5477,Dầu thực vật
8285.0,5477,Dầu olive
8286.0,5477,Dầu đậu nành
68442.0,5477,Dầu dừa
68443.0,5477,"Dầu hướng dương, dầu gạo"
68445.0,5477,"Dầu mè, phộng"
11257.0,11256,Chocolate và cacao nướng bánh
11336.0,11256,Sữa đặc và sữa bột
11337.0,11256,Kem béo và sốt ngọt
11338.0,11256,Trái cây khô
11339.0,11256,Chiết xuất và hương liệu
11340.0,11256,Các loại bột
11341.0,11256,Pudding và gelatin
11342.0,11256,"Sirô, đường và chất tạo ngọt"
8293.0,11256,Nguyên liệu khác
68451.0,11256,Chất tạo màu
68452.0,11256,Đồ trang trí
68453.0,11256,Phụ gia các loại
68501.0,11256,Bột pha sẵn
53532.0,53530,Thức ăn cho chim
53534.0,53530,Thức ăn cho cá
53536.0,53530,Thức ăn cho chuột
53538.0,53530,Thức ăn thú cưng khác
5456.0,53530,Thức ăn cho chó
5461.0,53530,Thức ăn cho mèo
53542.0,53540,Dành Cho Chuột
53544.0,53540,Các Loại Thú Nuôi Khác
5452.0,53540,Dành cho chó
5453.0,53540,Dành cho mèo
8326.0,53540,Dành cho Cá
11253.0,53540,Dành cho chim
66987.0,66986,Các sản phẩm sức khỏe khác
66988.0,66986,Tẩy giun & diệt bọ chét
66989.0,66986,Dược phẩm
66990.0,66986,Vitamin & chất bổ sung dinh dưỡng
66992.0,66991,Các dụng cụ chăm sóc khác
66993.0,66991,Bàn chải lông
66994.0,66991,"Kìm cắt, bấm móng"
66996.0,66995,Các đồ dùng vệ sinh khác
66997.0,66995,Cát vệ sinh
66998.0,66995,Nhà vệ sinh
66999.0,66995,Khay vệ sinh
67035.0,67034,Các chất vệ sinh khác
67036.0,67034,Xịt dưỡng lông
67037.0,67034,Xịt khử mùi
67038.0,67034,Sữa tắm chó mèo
,53574,
,53576,
,53578,
,53580,
68616.0,8274,Trà chức năng
68617.0,8274,Trà khô
68618.0,8274,Trà sữa
68619.0,8274,Trà thảo dược
68620.0,8274,Trà túi lọc
53616.0,8274,Trà Uống Liền
53618.0,4423,Cafe Uống Liền
68621.0,4423,Bột kem cà phê
68622.0,4423,Cà phê hòa tan
68623.0,4423,Cà phê rang xay
68624.0,4423,Hạt cà phê chưa rang
68625.0,4423,Hạt cà phê rang
68626.0,4423,Viên nén cà phê
,5478,
,53560,
68644.0,53612,Nước có vị
68647.0,53612,Nước khoáng
68648.0,53612,Nước tinh khiết
68654.0,53614,Nước dừa
68655.0,53614,Nước trái cây các loại
53606.0,68660,Nước ngọt có ga
53610.0,68660,Nước tăng lực & đồ uống thể thao
68670.0,68660,Bột pha nước các loại
68671.0,68660,Nước thanh lọc
,68676,
,68677,
,68678,
53564.0,8273,Sữa tiệt trùng (UHT)
53566.0,8273,Sữa Chua Uống & Ăn
53568.0,8273,Sữa Thực Vật
53570.0,8273,Sữa Chức Năng Uống Liền
67070.0,8273,Sữa hạt
67071.0,8273,Sữa thanh trùng
67072.0,8273,Sữa đậu nành
67073.0,8273,Sữa hương vị
67074.0,8273,Sữa nguyên kem
,4427,
,53572,
,67508,
,67509,
48034.0,11343,Rượu mùi
,53584,
,53586,
,53588,
,11344,
68600.0,48030,Rượu vang đỏ
68601.0,48030,Rượu vang khác
68602.0,48030,Rượu vang trắng
53590.0,48032,Brandy
53592.0,48032,Whisky
53594.0,48032,Gin
53596.0,48032,Tequila
53598.0,48032,Vodka
53600.0,48032,Rum
53602.0,48032,Các loại rượu mạnh khác
68603.0,48032,Rượu địa phương
68604.0,48036,Rượu gạo
68605.0,48036,Rượu Sake
68606.0,48036,Rượu Soju
,53604,
,68607,
,68609,
,68577,
,68578,
,68579,
,68580,
,68581,
,68582,
,68583,
,68584,
,68585,
,68586,
23884.0,1977,Banh bóng bàn
23886.0,1977,Cốt vợt bóng bàn
23888.0,1977,Mặt vợt bóng bàn
23890.0,1977,Vợt bóng bàn
23892.0,1977,Bàn bóng bàn
23894.0,1977,Máy bắn bóng bàn
23896.0,1977,Phụ kiện bóng bàn
23898.0,8438,Vợt cầu lông
23902.0,8438,Phụ kiện cầu lông
23904.0,8438,Trang thiết bị sân cầu lông
23906.0,8440,Vợt tennis
23910.0,8440,Phụ kiện tennis
23912.0,8440,Máy bắn bóng tennis
23914.0,8440,Trang thiết bị sân tennis
23916.0,8443,Gậy bóng chày
23918.0,8443,Quả bóng chày
23920.0,8443,Găng tay bóng chày
23924.0,8443,Giáp bóng chày
67443.0,8443,Trang thiết bị sân bóng chày
23940.0,2980,Bóng rổ
23942.0,2980,Vành bóng rổ
23944.0,2980,Trang thiết bị sân bóng rổ
23946.0,2980,Phụ kiện bóng rổ
23934.0,2981,Banh bóng đá
23936.0,2981,Phụ kiện bóng đá
23938.0,2981,Trang thiết bị sân bóng đá
67448.0,2981,Găng tay thủ môn
23926.0,8444,Banh bóng chuyền trong nhà
23928.0,8444,Banh bóng chuyền bãi biển
23930.0,8444,Phụ kiện bóng chuyền
23932.0,8444,Trang thiết bị sân bóng chuyền
67444.0,8444,Lưới bóng chuyền
67452.0,2156,Cầu đá
67453.0,2156,Cầu mây
,23960,
,23964,
24028.0,8445,Trang phục thể dục dụng cụ
24030.0,8445,Dụng cụ - thiết bị thể dục dụng cụ
24032.0,8445,Phụ kiện thể dục dụng cụ
24038.0,24036,Banh bowling
24042.0,24036,Chân bowling
24044.0,24036,Giày bowling
24046.0,24036,Phụ kiện bowling
24078.0,24052,Bàn bida
24080.0,24052,Bi bida
24082.0,24052,Cơ
24086.0,24052,Phụ kiện bida khác
67454.0,24052,Phụ kiện bida
,24056,
,24058,
,24060,
24092.0,24064,Gậy Golf
24094.0,24064,Túi Golf
24096.0,24064,Banh Golf
24098.0,24064,Găng tay Golf
24100.0,24064,Thảm tập Golf
24102.0,24064,Phụ kiện Golf
24104.0,24068,Giày patin
24106.0,24068,Phụ kiện giày patin
24108.0,24068,Dụng cụ bảo hộ trượt patin
24116.0,24070,Giày trượt băng
24118.0,24070,Phụ kiện giày trượt băng
24120.0,24070,Trang phục trượt băng
24122.0,24074,Thảm yoga
24124.0,24074,Bóng tập yoga
24126.0,24074,Phụ kiện tập Yoga & Pilates khác
67483.0,24074,Dây kháng lực Pilates
67484.0,24074,Vòng tập Pilates
24110.0,8437,Ván trượt
24112.0,8437,Phụ kiện ván trượt
24114.0,8437,Dụng cụ bảo hộ trượt ván
,24136,
,24138,
,24140,
24144.0,24142,Con lăn tập bụng
24146.0,24142,Ghế cong lưng tập bụng
24148.0,24142,Máy tập bụng
24150.0,24142,Dụng cụ tập eo
,24152,
24154.0,3323,Tạ đôi
24156.0,3323,"Tạ đeo tay, chân"
24158.0,3323,Tạ miếng
24160.0,3323,Tạ vôi
24162.0,3323,Phụ kiện tạ tập
67594.0,3323,Tạ gan
67595.0,3323,Tạ inox
67596.0,3323,Tạ sắt
67597.0,3323,Tạ thép
,24164,
,24166,
,24168,
,24170,
67603.0,24174,Giày chạy đường trường nam
67604.0,24174,Giày chạy trail nam
,24190,
,30964,
,67601,
,67602,
,67605,
,67606,
,67607,
,67608,
67617.0,24218,Giày chạy đường trường nữ
67618.0,24218,Giày chạy trail nữ
,32874,
,67615,
,67616,
,67619,
,67620,
,67621,
,67622,
,67623,
,24296,
67598.0,24298,Lưỡi câu
67600.0,24298,Phao câu
,24300,
,24302,
,24304,
,8459,
,8451,
,24308,
,8458,
,24310,
,24314,
,24318,
24320.0,2157,Kính bơi
24322.0,2157,Nón bơi
24324.0,2157,Phao bơi
24326.0,2157,Phụ kiện bơi lội
,8447,
,8448,
,8450,
24330.0,24328,"Kính lặn ống thở, mặt nạ lặn"
24332.0,24328,Trang phục lặn
24334.0,24328,Chân nhái
24336.0,24328,Phụ kiện lặn biển khác
67769.0,10804,Thực phẩm tăng cân ít tăng mỡ
67770.0,10804,Thực phẩm tăng cân nhanh
67765.0,10805,L-Carnitine
,10806,
67784.0,10807,Bánh Protein
67785.0,10807,Bột & Sữa tăng sức bền
67787.0,10807,Gel năng lượng
67788.0,10807,Thảo mộc bổ sung năng lượng
10808.0,10807,"Bánh năng lượng, thanh năng lượng"
24340.0,10807,Điện giải
67783.0,67789,Bột uống Pre-workout
67790.0,67789,Chất tăng cường Oxit Nitric
24278.0,8428,"Lều trại, mái che"
24280.0,8428,Túi ngủ
24282.0,8428,Thảm dã ngoại
24288.0,8428,"Bàn, ghế xếp dã ngoại"
24290.0,8428,Bếp & dụng cụ nấu ăn dã ngoại
24292.0,8428,Đồ dùng dã ngoại khác
24260.0,24258,Gậy leo núi
24262.0,24258,Thiết bị hỗ trợ leo dây
24264.0,24258,Dụng cụ bảo hộ leo núi
24268.0,24258,Phụ kiện leo núi khác
67580.0,24258,Máy sưởi dã ngoại
67656.0,6140,Trang phục ba lê và khiêu vũ dành cho nam
67657.0,6140,Trang phục thể thao nam khác
24204.0,6140,Trang phục Golf nam
67705.0,6141,Trang phục ba lê và khiêu vũ dành cho nữ
67706.0,6141,Trang phục thể thao nữ khác
24244.0,6141,Trang phục Golf nữ
,5333,
,1685,
,10378,
,8336,
,67298,
49446.0,10379,Áo sơ mi nam tay dài trơn
49448.0,10379,Áo sơ mi nam tay dài họa tiết
49450.0,10380,Áo sơ mi nam tay ngắn trơn
49452.0,10380,Áo sơ mi nam tay ngắn họa tiết
,49444,
,10381,
,49456,
,49458,
,49460,
,49464,
,49508,
,27552,
,27566,
,49510,
,49512,
,49514,
,27554,
,22900,
,922,
,5409,
,49496,
,49500,
,49506,
,2269,
,4555,
67242.0,49518,Áo thun đôi cho nam
67243.0,49518,Áo khoác đôi cho nam
67244.0,49518,Bộ đồ đôi cho nam
,49520,
67245.0,49522,Áo khoác gia đình cho nam
67246.0,49522,Áo thun gia đình cho nam
67247.0,49522,Bộ đồ gia đình cho nam
67324.0,4556,Quần lót boxer nam
67325.0,4556,Quần lót dây nam
67326.0,4556,Quần lót kiểu brief nam
67327.0,4556,Quần lót nam khác
,4557,
67318.0,67317,Áo lót nam dài tay
67319.0,67317,Áo lót nam ngắn tay
,67328,
,49526,
,49528,
,49530,
67248.0,49534,Áo khoác nam trung niên
67249.0,49534,Áo sơ mi nam trung niên
67250.0,49534,Áo thun nam trung niên
67251.0,49536,Quần short nam trung niên
67252.0,49536,Quần dài nam trung niên
,49538,
,49540,
,67310,
,67311,
,67312,
,49494,
,49498,
,49504,
,20768,
,20770,
,20782,
20788.0,20784,Cà phê
20792.0,20784,Trà
20798.0,20784,Đồ uống khác
,20800,
,20806,
,20808,
,20810,
,20826,
20830.0,20828,Bếp các loại
20832.0,20828,Bình các loại
20836.0,20828,Đồ dùng nhà bếp khác
20838.0,20828,"Lò nướng, vỉ nướng, lò vi sóng"
20854.0,20828,Thiết bị nhà bếp
20856.0,20828,"Máy xay, máy ép"
20858.0,20828,Nồi điện
20866.0,20862,"Bàn ủi, bàn là"
20872.0,20862,Máy hút bụi
20874.0,20862,Máy lọc không khí & tạo ẩm
20886.0,20862,Quạt điện
20890.0,20862,Thiết bị gia đình khác
,24986,
20912.0,20910,Băng keo cá nhân
20914.0,20910,Chăm sóc mắt
20916.0,20910,Chăm sóc răng miệng
20918.0,20910,Dung dịch vệ sinh nam nữ
20920.0,20910,Máy cạo râu
20922.0,20910,Sản phẩm chăm sóc cá nhân khác
55622.0,20910,Băng vệ sinh
55624.0,20910,Bọt cạo râu
55626.0,20910,Khăn giấy ướt
20930.0,20928,Chăm sóc ngực
20932.0,20928,Dưỡng thể
20934.0,20928,Kem tan mỡ
20936.0,20928,Sản phẩm chống nắng
20938.0,20928,Sản phẩm khử mùi
20940.0,20928,Sản phẩm tẩy lông
20948.0,20928,"Sữa tắm, xà bông, muối tắm"
20950.0,20928,"Tẩy tế bào chết, massage"
20952.0,20928,Trị rạn nứt da
55674.0,20928,Bộ chăm sóc cơ thể
55676.0,20928,Bộ chăm sóc tóc và da đầu
55680.0,20928,"Sản phẩm dưỡng tay, chân"
20964.0,20962,Chăm sóc vùng da mắt
20966.0,20962,Làm sạch da mặt
20968.0,20962,Mặt nạ
20970.0,20962,Dụng cụ chăm sóc da mặt
20972.0,20962,"Nước hoa hồng, toner"
20974.0,20962,Sản phẩm chống nắng và phục hồi sau khi đi nắng
20976.0,20962,Sản phẩm trị mụn
20978.0,20962,Xịt khoáng
24988.0,20962,Dưỡng da mặt
20982.0,20980,"Dầu gội, dầu xả"
20984.0,20980,"Dưỡng tóc, ủ tóc"
20986.0,20980,Phụ kiện tóc
24992.0,20980,Tạo kiểu tóc
24994.0,20980,Tóc giả
55736.0,20980,Bộ chăm sóc tóc
,20990,
,20992,
21002.0,21000,Cân sức khỏe
21004.0,21000,Dụng cụ sơ cứu
21006.0,21000,Dụng cụ theo dõi sức khỏe
21008.0,21000,Máy massage
21010.0,21000,Máy xông mũi họng
21012.0,21000,Thiết bị khác
55748.0,21000,Khẩu trang y tế
55750.0,21000,Nhiệt kế
55752.0,21000,Que thử thai
55756.0,21000,Túi chườm
55758.0,21000,Vớ ngăn giãn tĩnh mạch
21016.0,21014,Dành cho tóc
21018.0,21014,Dành cho mặt
21020.0,21014,Dành cho cơ thể
55774.0,21014,Dao - Máy cạo râu & Hớt tóc
55906.0,21014,Dụng cụ làm đẹp khác
21024.0,21022,Kiểm soát cân nặng
21026.0,21022,Thực phẩm chức năng làm đẹp
21028.0,21022,Thực phẩm chức năng sức khỏe
21030.0,21022,Thực phẩm chức năng thiên nhiên
21034.0,21032,Chăm sóc móng
21036.0,21032,Dụng cụ trang điểm
21038.0,21032,"Tẩy trang, khăn ướt"
21040.0,21032,Trang điểm mặt
21042.0,21032,Trang điểm mắt
21044.0,21032,Trang điểm môi
55872.0,21032,Trang điểm khác
,21056,
,21058,
,21060,
,21076,
,21078,
,21084,
,21086,
,21088,
,21092,
,21094,
,21106,
21114.0,21110,USB
21120.0,21110,Thiết bị lưu trữ khác
,21132,
,21138,
,21144,
,21146,
,21148,
,21150,
,21152,
,21154,
,21156,
,21158,
,21162,
,21164,
55428.0,21170,Gối cho mẹ bầu
69179.0,21170,Vitamins cho mẹ bầu
55572.0,21172,Bánh quy cho bé
55574.0,21172,Bột ăn dặm
55588.0,21172,Sữa công thức pha sẵn
55590.0,21172,Thực phẩm chế biến sẵn
69180.0,21172,Gia vị cho bé
55582.0,21172,Sữa bột cho bé dưới 24 tháng
55584.0,21172,Sữa bột cho bé trên 24 tháng
69181.0,21174,Sữa bột chức năng cho người lớn
69182.0,21174,Sữa nước chức năng cho người lớn
69183.0,21174,Vitamins và thực phẩm chức năng
,21176,
21234.0,21180,Dụng cụ chăm sóc sức khỏe
21236.0,21180,Đồ dùng ăn uống cho bé
21238.0,21180,Đồ dùng bảo vệ bé
21242.0,21180,Đồ dùng phòng ngủ cho bé
21244.0,21180,Đồ dùng vệ sinh cho bé
24984.0,21180,Sản phẩm chăm sóc bé
,21246,
69184.0,21248,Tã bơi
21252.0,21250,Phụ kiện cho bé
21254.0,21250,Thời trang bầu
21260.0,21250,Thời trang sơ sinh
,21270,
,21272,
,21274,
,21276,
,21280,
,21282,
,21284,
,21286,
,21288,
,24996,
,24998,
,25000,
21302.0,21300,Art & Photography
21304.0,21300,Biographies & Memoirs
21306.0,21300,Business & Economics
21308.0,21300,How-to - Self Help
21310.0,21300,Children's Books
21312.0,21300,Dictionary
21314.0,21300,Education - Teaching
21316.0,21300,Fiction - Literature
21318.0,21300,Magazines
21320.0,21300,Medical Books
21322.0,21300,Relationships
21326.0,21300,Science - Technology
21328.0,21300,Politics & Social Sciences
21330.0,21300,Travel
21332.0,21300,"Cookbooks, Food & Wine"
25002.0,21300,Culture & Ancient
25004.0,21300,Lifestyle - Fitness - Healthcare
25006.0,21300,Home & Garden
25040.0,21300,Manga
25042.0,21300,Environment & Nature
25046.0,21300,Maternal & Parenting
25048.0,21300,Architecture
25050.0,21300,History
25052.0,21300,"Psychology, Philosophy & Social Science"
21336.0,21334,Bút - Viết
21338.0,21334,Sổ tay
21340.0,21334,Máy tính
21342.0,21334,Art & Design
21344.0,21334,Văn Phòng Phẩm Khác
,25008,
,21348,
,21350,
,21352,
,21354,
,21358,
,21360,
,21362,
,21364,
,21368,
,21370,
,21372,
,21374,
,21384,
,21386,
,21388,
,21390,
,21392,
,21396,
,21398,
,21400,
,21402,
,21404,
,21406,
,21410,
,21412,
,21414,
,21416,
,21418,
,21420,
21424.0,21422,Đồng hồ thông minh
21426.0,21422,Thiết bị thông minh khác
21428.0,21422,Thiết bị thực tế ảo
21430.0,21422,Vòng theo dõi vận động
21432.0,21422,Thiết bị nhà thông minh
,21436,
,21440,
,25010,
,25014,
,25016,
,25022,
,25024,
,25026,
,25028,
21446.0,21444,Giày nam
21448.0,21444,Phụ kiện nam
21450.0,21444,Trang phục nam
21452.0,21444,"Đồ ngủ, mặc nhà, đồ lót nam"
21454.0,21444,Trang phục bơi nam
21456.0,21444,"Túi xách, ví nam"
21458.0,21444,Đồng hồ nam
21460.0,21444,Mắt kính
25030.0,21444,Tất Nam
21464.0,21462,"Đồ ngủ, đồ mặc nhà, nội y"
21466.0,21462,Giày dép nữ
21468.0,21462,Trang phục nữ
21470.0,21462,Trang phục bơi nữ
21472.0,21462,Mắt kính nữ
21474.0,21462,Đồng hồ nữ
21476.0,21462,Túi thời trang nữ
25032.0,21462,Tất Nữ
,21478,
21490.0,21488,Vali
21492.0,21488,Túi xách & Balo
21494.0,21488,Phụ kiện
,25034,
,21366,
,21498,
,21500,
,21502,
,21504,
,21506,
,21508,
,21510,
,21512,
,21514,
,27470,
,30928,
,31794,
,31796,
,31798,
,32370,
,32374,
,32382,
,35610,
,36122,
,29010,
,2458,
,5584,
,29008,
,29012,
28932.0,2665,Màn Hình Phổ Thông
12672.0,2665,Màn Hình Gaming
28934.0,2665,Màn Hình Di Động
28930.0,2665,Màn Hình Đồ Họa
6556.0,2308,Máy In Laser
6561.0,2308,Máy In Phun
8089.0,2308,Máy In Ảnh
28936.0,2308,"Máy In Nhãn, Hóa Đơn"
28938.0,2308,Máy In Kim
8087.0,2308,Máy Photocopy
28940.0,2308,Linh Kiện và Phụ Kiện Máy In
,6255,
28942.0,4532,Mực In Màu
28944.0,4532,Drums và Toner Cho Máy In Laser
,4542,
28946.0,8086,Nhãn In
28948.0,8086,Giấy In Hóa Đơn - Giấy In Tem
28950.0,8086,Giấy In Ảnh
28952.0,2664,Máy chiếu
28960.0,2664,Phụ kiện máy chiếu
29002.0,2664,Màn hình ghép - Màn hình LED
,30020,
,10089,
,12886,
,8088,
,29006,
,12890,
4051.0,28844,Ổ Cứng HDD
2146.0,28844,Ổ Cứng SSD
28840.0,1827,Ổ Cứng SSD Di Động
28842.0,1827,Ổ Cứng HDD Di Động
,5350,
,5349,
,1828,
,28838,
4316.0,13150,Access Point - Điểm Truy Cập
4293.0,13150,Router Wifi
4294.0,13150,USB Wifi
,4343,
,4345,
,4454,
,4642,
,28894,
,4346,
,7361,
,28896,
,4585,
,8094,
,7369,
67081.0,5172,PC Gaming
,29014,
,29016,
,28900,
,11964,
,11956,
,11962,
,11960,
28904.0,28902,Quạt Tản Nhiệt
28906.0,28902,Keo - Pad Tản Nhiệt
,11958,
,11966,
