product_id,product_name,product_url,pricing_current,pricing_original,product_image_url,inventory_status,inventory_type,created_date,quantity_sold,brand_id,brand_name,brand_slug,seller_id,seller_name,seller_link,seller_image_url,category_id,sub_category_id,brand_name
273949286,Laptop Asus Expertbook B1502 - B1502CV (Intel Core i5-1335U | RAM 8GB | 512GB SSD | Intel UHD Graphics | 15.6 inch Full HD | Win 11 bản quyền) - Hàng Chính Hãng,https://tiki.vn/product-p273949286.html?spid=273949287,16490000,22900000,https://salt.tikicdn.com/cache/280x280/ts/product/c3/38/e0/78676b0c573733c58a097aaa70a97d37.jpg,available,backorder,112,,17826,Asus,asus,12854,ThuanThienTs,https://tiki.vn/cua-hang/thuanthients,https://vcdn.tikicdn.com/ts/seller/de/e1/fa/5e205d4b1e4b52bc22c1ee3932db472f.jpg,29010,29010,Asus
274016468,Laptop Asus ExpertBook B1 B1402CBA-NK1583W (Core i5-1235U | Ram 8GB | 256GB SSD | Intel UHD Graphics | 14.0inch FHD | Win11 | Đen) - Hàng Chính Hãng - Bảo Hành 24 Tháng,https://tiki.vn/product-p274016468.html?spid=274016469,12190000,16190000,https://salt.tikicdn.com/cache/280x280/ts/product/f9/6c/25/da0b81df06181fc6a7a3a776ce08c39d.png,available,backorder,108,,17826,Asus,asus,52525,An Khang Computer,https://tiki.vn/cua-hang/an-khang-computer,https://vcdn.tikicdn.com/ts/seller/cf/bd/dd/88c80230fb386b035b99f7697378a438.png,29010,29010,Asus
274368447,LAPTOP ASUS EXPERTBOOK B1402CBA-EK0648W (I5 1235U/8GB RAM/256GB SSD/14 FHD/WIN11/ĐEN) - Hàng Chính Hãng - Bảo Hành 24 Tháng,https://tiki.vn/product-p274368447.html?spid=274368448,12190000,15890000,https://salt.tikicdn.com/cache/280x280/ts/product/93/26/3b/781a92887b2808b3179d5171f582118d.png,available,backorder,66,,17826,Asus,asus,52525,An Khang Computer,https://tiki.vn/cua-hang/an-khang-computer,https://vcdn.tikicdn.com/ts/seller/cf/bd/dd/88c80230fb386b035b99f7697378a438.png,29010,29010,Asus
273472091,Laptop Asus X1402Z (X1402ZA-EK249W) i3-1220P/4GD4/512G/14.0FHD/FP/WiFi6/BT5/3C42Wh/W11SL/BẠC - Hàng Chính Hãng - Bảo Hành 24 Tháng,https://tiki.vn/product-p273472091.html?spid=273472092,9090000,11590000,https://salt.tikicdn.com/cache/280x280/ts/product/1a/e6/95/e64abf18c8d9bc6de45a4250a700ee23.png,available,backorder,160,,17826,Asus,asus,52525,An Khang Computer,https://tiki.vn/cua-hang/an-khang-computer,https://vcdn.tikicdn.com/ts/seller/cf/bd/dd/88c80230fb386b035b99f7697378a438.png,29010,29010,Asus
247656002,Máy Tính Xách Tay Laptop Asus Zenbook Q409ZA-EV0.I5256BL ( Intel Core i5.1240P/8GB LPDDR4/SSD 256GB/Intel Iris Xe Graphics/14inch OLED WQ/Win11/Blue ) - Hàng Chính Hãng,https://tiki.vn/product-p247656002.html?spid=247656007,18000000,18000000,https://salt.tikicdn.com/cache/280x280/ts/product/6c/75/d9/6da0b65232beac5e3b73274eabd1a6ec.png,available,backorder,419,,17826,Asus,asus,11119,GIA DỤNG VIỆT,https://tiki.vn/cua-hang/nguyen-van-thang,47/20/4f/9800dd1b2ca67db582030ded1dc700b3.png,29010,29010,Asus
272837816,Laptop Asus Vivobook 15 X1504VA NJ070W (Core i5-1335U | 16GB | 512GB | Intel Iris Xe | 15.6 inch FHD | Win 11 | Xanh) - Hàng Chính Hãng - Bảo Hành 24 Tháng,https://tiki.vn/product-p272837816.html?spid=272837817,15490000,18390000,https://salt.tikicdn.com/cache/280x280/ts/product/18/bc/6a/378d4f3c5544f73427c242589790f5ff.png,available,backorder,206,,17826,Asus,asus,52525,An Khang Computer,https://tiki.vn/cua-hang/an-khang-computer,https://vcdn.tikicdn.com/ts/seller/cf/bd/dd/88c80230fb386b035b99f7697378a438.png,29010,29010,Asus
160445997,Laptop Asus Vivobook 15 R565EA UH51T (I5-1135G7/ 8G/ 256GB PCIE/ 15.6 FHD/ CẢM ỨNG/ WIN10/ XÁM) - Hàng Nhập Khẩu Chính Hãng,https://tiki.vn/product-p160445997.html?spid=225195011,16020000,16020000,https://salt.tikicdn.com/cache/280x280/ts/product/2e/65/61/62692ccf5b7db3bdabd8aa437f0f7298.jpg,available,backorder,834,,17826,Asus,asus,11119,GIA DỤNG VIỆT,https://tiki.vn/cua-hang/nguyen-van-thang,47/20/4f/9800dd1b2ca67db582030ded1dc700b3.png,29010,29010,Asus
247719163,Laptop Asus ExpertBook B1400 (Chip Intel Core i5-1235U | RAM 8GB | SSD 512GB NVMe | 14' Full HD | Bảo mật vân tay | Bảo mật TPM 2.0 | Độ bền chuẩn quân đội US) - Hàng Chính Hãng,https://tiki.vn/product-p247719163.html?spid=247719167,15890000,20999000,https://salt.tikicdn.com/cache/280x280/ts/product/cb/a0/81/bb35665a854fae2122f16b1acac7283e.png,available,backorder,419,5.0,17826,Asus,asus,12854,ThuanThienTs,https://tiki.vn/cua-hang/thuanthients,https://vcdn.tikicdn.com/ts/seller/de/e1/fa/5e205d4b1e4b52bc22c1ee3932db472f.jpg,29010,29010,Asus
272178565,Laptop Asus Vivobook 14 OLED i5-13500H/16GB/512GB/Win11 (A1405VA-KM095W) - Hàng chính hãng,https://tiki.vn/product-p272178565.html?spid=272178566,18220000,20990000,https://salt.tikicdn.com/cache/280x280/ts/product/84/a0/a6/6658c40ec95b8e72d2b684139b43068a.jpg,available,backorder,229,,17826,Asus,asus,212607,Nguyễn Kim Official,https://tiki.vn/cua-hang/nguyen-kim-official,c2/4f/4c/0d2d1291731bfeed9ae2597dfa008668.jpg,29010,29010,Asus
272177964,Laptop Asus Vivobook 15 OLED i5-13500H/16GB/512GB/Win11 (A1505VA-L1114W) - Hàng chính hãng,https://tiki.vn/product-p272177964.html?spid=272177969,18740000,20990000,https://salt.tikicdn.com/cache/280x280/ts/product/ea/01/f5/7c9cba81262a9436b45adb4432b6d087.jpg,available,backorder,229,,17826,Asus,asus,212607,Nguyễn Kim Official,https://tiki.vn/cua-hang/nguyen-kim-official,c2/4f/4c/0d2d1291731bfeed9ae2597dfa008668.jpg,29010,29010,Asus
274792349,Laptop ASUS TUF Gaming A15 FA507NV-LP061W (Ryzen 7-7735HS | 16GB | 1TB | RTX 4060 8GB | 15.6 inch FHD | Win 11 | Xám) - Hàng Chính Hãng - Bảo Hành 24 Tháng,https://tiki.vn/product-p274792349.html?spid=274792350,28290000,36290000,https://salt.tikicdn.com/cache/280x280/ts/product/ce/78/81/7552e362149a3b24355248e8aa40eea3.png,available,backorder,22,,17826,Asus,asus,52525,An Khang Computer,https://tiki.vn/cua-hang/an-khang-computer,https://vcdn.tikicdn.com/ts/seller/cf/bd/dd/88c80230fb386b035b99f7697378a438.png,5584,5584,Asus
274935091,Laptop ASUS TUF Gaming F15 FX507VV-LP157W (Intel Core i7-13620H | 16GB | 512GB | RTX 4060 | 15.6 inch FHD | Win 11 | Xám) - Hàng Chính Hãng - Bảo Hành 24 Tháng,https://tiki.vn/product-p274935091.html?spid=274935092,30790000,39490000,https://salt.tikicdn.com/cache/280x280/ts/product/6b/03/37/5cb36cbd4e53292d419e88ca31c57601.png,available,backorder,3,,17826,Asus,asus,52525,An Khang Computer,https://tiki.vn/cua-hang/an-khang-computer,https://vcdn.tikicdn.com/ts/seller/cf/bd/dd/88c80230fb386b035b99f7697378a438.png,5584,5584,Asus
274791956,Laptop ASUS TUF Gaming A15 FA506NF HN005W (AMD Ryzen 5 7535HS | 8GB | 512GB | RTX 2050 4GB | 15.6 inch FHD 144Hz | Win 11 | Đen) - Hàng Chính Hãng - Bảo Hành 24 Tháng,https://tiki.vn/product-p274791956.html?spid=274791957,16690000,21790000,https://salt.tikicdn.com/cache/280x280/ts/product/e5/ae/f0/03321224efd71869c9ebbae81562bfe4.png,available,backorder,22,,17826,Asus,asus,52525,An Khang Computer,https://tiki.vn/cua-hang/an-khang-computer,https://vcdn.tikicdn.com/ts/seller/cf/bd/dd/88c80230fb386b035b99f7697378a438.png,5584,5584,Asus
274016489,Laptop ASUS TUF Gaming F15 FX506HF-HN078W (Intel Core i5-11260H | 16GB | 512GB | RTX 2050 | 15.6 inch FHD | Win 11 | Đen) - Hàng Chính Hãng - Bảo Hành 24 Tháng,https://tiki.vn/product-p274016489.html?spid=274016490,17390000,23090000,https://salt.tikicdn.com/cache/280x280/ts/product/dc/e8/a2/bd0dbf05d8b27755d9ffee619c0995d4.png,available,backorder,108,,17826,Asus,asus,52525,An Khang Computer,https://tiki.vn/cua-hang/an-khang-computer,https://vcdn.tikicdn.com/ts/seller/cf/bd/dd/88c80230fb386b035b99f7697378a438.png,5584,5584,Asus
274934516,Laptop Asus TUF Gaming F15 FX507VU-LP198W (Core i7 13620H/ 8GB/ 512GB SSD/ Nvidia GeForce RTX 4050 6GB GDDR6/ 15.6inch Full HD/ Windows 11 Home/ Grey) - Hàng Chính Hãng - Bảo Hành 24 Tháng,https://tiki.vn/product-p274934516.html?spid=274934517,26890000,34490000,https://salt.tikicdn.com/cache/280x280/ts/product/8e/df/b5/dcafd934b3a72eaf14c1c945782eddcb.png,available,backorder,3,,17826,Asus,asus,52525,An Khang Computer,https://tiki.vn/cua-hang/an-khang-computer,https://vcdn.tikicdn.com/ts/seller/cf/bd/dd/88c80230fb386b035b99f7697378a438.png,5584,5584,Asus
273506176,Laptop Asus TUF Gaming F15 FX507ZC4-HN074W (Intel Core i5-12500H | 8GB | 512GB | RTX 3050 4GB | 15.6 inch FHD 144Hz | Win 11 | Xám) - Hàng Chính Hãng - Bảo Hành 24 Tháng,https://tiki.vn/product-p273506176.html?spid=273506177,19090000,22890000,https://salt.tikicdn.com/cache/280x280/ts/product/db/9b/8e/9e3c8871d1bac7b045f937977ccfc4d1.png,available,backorder,158,1.0,17826,Asus,asus,52525,An Khang Computer,https://tiki.vn/cua-hang/an-khang-computer,https://vcdn.tikicdn.com/ts/seller/cf/bd/dd/88c80230fb386b035b99f7697378a438.png,5584,5584,Asus
272178405,Laptop Asus TUF Gaming F15 i5-11400H/8GB/512GB/Win11 (FX506HF-HN014W) - Hàng chính hãng,https://tiki.vn/product-p272178405.html?spid=272178406,16660000,20990000,https://salt.tikicdn.com/cache/280x280/ts/product/13/3c/45/8b8f4cd0d5aec8b717be53ff3f89a9e0.jpg,available,backorder,229,,17826,Asus,asus,212607,Nguyễn Kim Official,https://tiki.vn/cua-hang/nguyen-kim-official,c2/4f/4c/0d2d1291731bfeed9ae2597dfa008668.jpg,5584,5584,Asus
272186808,Laptop Asus TUF Gaming F15 i5-12500H/8GB/512GB/Win11 (FX507ZC4-HN074W) - Hàng chính hãng,https://tiki.vn/product-p272186808.html?spid=272186809,20310000,23990000,https://salt.tikicdn.com/cache/280x280/ts/product/9c/7a/d6/8e01f72b1a8234f0e4b9965f15594323.jpg,available,backorder,229,,17826,Asus,asus,212607,Nguyễn Kim Official,https://tiki.vn/cua-hang/nguyen-kim-official,c2/4f/4c/0d2d1291731bfeed9ae2597dfa008668.jpg,5584,5584,Asus
274643985,Máy vi tính Laptop Asus ExpertBook B1400 (Chip Intel Core i5-1235U | RAM 16GB | SSD 512GB NVMe | 14' Full HD | Bảo mật vân tay | Bảo mật TPM 2.0 | Độ bền chuẩn quân đội US) - Hàng Chính Hãng ,https://tiki.vn/product-p274643985.html?spid=274643987,17190000,22100000,https://salt.tikicdn.com/cache/280x280/ts/product/02/61/07/31ed28cfaca4174838bf1eac0744dd8b.png,available,backorder,38,,17826,Asus,asus,12854,ThuanThienTs,https://tiki.vn/cua-hang/thuanthients,https://vcdn.tikicdn.com/ts/seller/de/e1/fa/5e205d4b1e4b52bc22c1ee3932db472f.jpg,29008,29008,Asus
158222541,Màn hình Asus VG279Q (27 inch/FHD/IPS/144Hz/1ms/400cd/m²/DP+HDMI+DVI/Loa) -Hàng Chính Hãng,https://tiki.vn/product-p158222541.html?spid=158222542,7742000,7900000,https://salt.tikicdn.com/cache/280x280/ts/product/4a/19/0e/c71534ff9f2dad9750bfee1cec66a12e.jpg,available,backorder,804,3.0,17826,Asus,asus,12395,Vi Tính Lê Huy,https://tiki.vn/cua-hang/vi-tinh-le-huy,46/bf/c5/9c567925e5c8a3aa84c67159d8a4946c.png,28932,28932,Asus
263575487,MÀN HÌNH ASUS VA27EHF (27 INCH/FHD/IPS/100HZ/1MS) - Hàng chính hãng,https://tiki.vn/product-p263575487.html?spid=263575488,3380000,3380000,https://salt.tikicdn.com/cache/280x280/ts/product/4f/7d/3f/57e59af0e973dd59a24aa839b7728393.png,available,backorder,318,,17826,Asus,asus,27572,NGUYENVUSTORE,https://tiki.vn/cua-hang/nguyenvustore,https://vcdn.tikicdn.com/ts/seller/fb/20/68/f0a6ed78fc9b961c64df752f2f01d90d.jpg,28932,28932,Asus
274499417,Màn Hình ASUS VU249CFE-B/ VU249CFE-M 23.8 inch ( FHD/IPS/100Hz/1ms ) - Hàng Chính Hãng,https://tiki.vn/product-p274499417.html?spid=274499419,4990000,4990000,https://salt.tikicdn.com/cache/280x280/ts/product/9c/5f/15/f61be8e6d07f9ef02d09973500875478.jpg,available,backorder,53,,17826,Asus,asus,45223,Bảo Hân Treasures,https://tiki.vn/cua-hang/bao-han-treasures,e8/cb/21/9589a13e3034a858189221ec17823fec.jpg,28932,28932,Asus
274052520,Màn hình LCD ASUS VY249HE (23.8 inch/FHD/IPS/75HZ/1ms) – Hàng Chính Hãng,https://tiki.vn/product-p274052520.html?spid=274052521,2600000,2600000,https://salt.tikicdn.com/cache/280x280/ts/product/b1/59/ac/520e63e3b13ffeeb3f595996d7fc22ba.jpg,available,backorder,102,,17826,Asus,asus,30787,AN PHAT COMPUTER,https://tiki.vn/cua-hang/an-phat-computer-can-tho,6e/96/79/ce7c62995c8844602cff5100e7e988f4.png,28932,28932,Asus
270849806,LCD Asus VZ22EHE (21.45 inch) - Hàng chính hãng,https://tiki.vn/product-p270849806.html?spid=270849807,2430000,2430000,https://salt.tikicdn.com/cache/280x280/ts/product/cc/4a/b5/9a235f9e210af6101a16579f93a9ce17.png,available,backorder,279,,17826,Asus,asus,13093,CÔNG TY VILOCOM,https://tiki.vn/cua-hang/cong-ty-vilocom,e9/10/4f/f59dc1df6af969f7dfd9afd564a0d2c0.jpg,28932,28932,Asus
273603553,"Màn Hình LCD ASUS VZ24EHF (23.8""/Full HD 1920 x 1080/IPS/100Hz/1 ms) - Hàng Chính Hãng",https://tiki.vn/product-p273603553.html?spid=273603554,2800000,2800000,https://salt.tikicdn.com/cache/280x280/ts/product/4b/69/bb/e2f767a0d31bdc35b4a26c0684b6252e.jpg,available,backorder,139,,17826,Asus,asus,30787,AN PHAT COMPUTER,https://tiki.vn/cua-hang/an-phat-computer-can-tho,6e/96/79/ce7c62995c8844602cff5100e7e988f4.png,28932,28932,Asus
